#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
7.000000,  0.00,    19480.0,   0.2262E+29
7.000000,  0.00,    19485.0,   0.2254E+29
7.000000,  0.00,    19490.0,   0.2248E+29
7.000000,  0.00,    19495.0,   0.2243E+29
7.000000,  0.00,    19500.0,   0.2239E+29
7.000000,  0.00,    19505.0,   0.2234E+29
7.000000,  0.00,    19510.0,   0.2230E+29
7.000000,  0.00,    19515.0,   0.2227E+29
7.000000,  0.00,    19520.0,   0.2225E+29
7.000000,  0.00,    19525.0,   0.2225E+29
7.000000,  0.00,    19530.0,   0.2226E+29
7.000000,  0.00,    19535.0,   0.2228E+29
7.000000,  0.00,    19540.0,   0.2233E+29
7.000000,  0.00,    19545.0,   0.2239E+29
7.000000,  0.00,    19550.0,   0.2248E+29
7.000000,  0.00,    19555.0,   0.2258E+29
7.000000,  0.00,    19560.0,   0.2268E+29
7.000000,  0.00,    19565.0,   0.2276E+29
7.000000,  0.00,    19570.0,   0.2279E+29
7.000000,  0.00,    19575.0,   0.2279E+29
7.000000,  0.00,    19580.0,   0.2274E+29
7.000000,  0.00,    19585.0,   0.2268E+29
7.000000,  0.00,    19590.0,   0.2260E+29
7.000000,  0.00,    19595.0,   0.2252E+29
7.000000,  0.00,    19600.0,   0.2245E+29
7.000000,  0.00,    19605.0,   0.2237E+29
7.000000,  0.00,    19610.0,   0.2232E+29
7.000000,  0.00,    19615.0,   0.2227E+29
7.000000,  0.00,    19620.0,   0.2223E+29
7.000000,  0.00,    19625.0,   0.2219E+29
7.000000,  0.00,    19630.0,   0.2218E+29
7.000000,  0.00,    19635.0,   0.2218E+29
7.000000,  0.00,    19640.0,   0.2220E+29
7.000000,  0.00,    19645.0,   0.2223E+29
7.000000,  0.00,    19650.0,   0.2226E+29
7.000000,  0.00,    19655.0,   0.2230E+29
7.000000,  0.00,    19660.0,   0.2233E+29
7.000000,  0.00,    19665.0,   0.2235E+29
7.000000,  0.00,    19670.0,   0.2236E+29
7.000000,  0.00,    19675.0,   0.2236E+29
7.000000,  0.00,    19680.0,   0.2235E+29
7.000000,  0.00,    19685.0,   0.2233E+29
7.000000,  0.00,    19690.0,   0.2230E+29
7.000000,  0.00,    19695.0,   0.2228E+29
7.000000,  0.00,    19700.0,   0.2224E+29
7.000000,  0.00,    19705.0,   0.2219E+29
7.000000,  0.00,    19710.0,   0.2213E+29
7.000000,  0.00,    19715.0,   0.2207E+29
7.000000,  0.00,    19720.0,   0.2199E+29
7.000000,  0.00,    19725.0,   0.2190E+29
7.000000,  0.00,    19730.0,   0.2181E+29
7.000000,  0.00,    19735.0,   0.2171E+29
7.000000,  0.00,    19740.0,   0.2162E+29
7.000000,  0.00,    19745.0,   0.2153E+29
7.000000,  0.00,    19750.0,   0.2146E+29
7.000000,  0.00,    19755.0,   0.2141E+29
7.000000,  0.00,    19760.0,   0.2138E+29
7.000000,  0.00,    19765.0,   0.2138E+29
7.000000,  0.00,    19770.0,   0.2141E+29
7.000000,  0.00,    19775.0,   0.2145E+29
7.000000,  0.00,    19780.0,   0.2152E+29
7.000000,  0.00,    19785.0,   0.2159E+29
7.000000,  0.00,    19790.0,   0.2167E+29
7.000000,  0.00,    19795.0,   0.2174E+29
7.000000,  0.00,    19800.0,   0.2180E+29
7.000000,  0.00,    19805.0,   0.2183E+29
7.000000,  0.00,    19810.0,   0.2182E+29
7.000000,  0.00,    19815.0,   0.2178E+29
7.000000,  0.00,    19820.0,   0.2171E+29
7.000000,  0.00,    19825.0,   0.2160E+29
7.000000,  0.00,    19830.0,   0.2147E+29
7.000000,  0.00,    19835.0,   0.2133E+29
7.000000,  0.00,    19840.0,   0.2117E+29
7.000000,  0.00,    19845.0,   0.2101E+29
7.000000,  0.00,    19850.0,   0.2086E+29
7.000000,  0.00,    19855.0,   0.2073E+29
7.000000,  0.00,    19860.0,   0.2062E+29
7.000000,  0.00,    19865.0,   0.2053E+29
7.000000,  0.00,    19870.0,   0.2047E+29
7.000000,  0.00,    19875.0,   0.2044E+29
7.000000,  0.00,    19880.0,   0.2043E+29
7.000000,  0.00,    19885.0,   0.2043E+29
7.000000,  0.00,    19890.0,   0.2045E+29
7.000000,  0.00,    19895.0,   0.2049E+29
7.000000,  0.00,    19900.0,   0.2053E+29
7.000000,  0.00,    19905.0,   0.2058E+29
7.000000,  0.00,    19910.0,   0.2064E+29
7.000000,  0.00,    19915.0,   0.2070E+29
7.000000,  0.00,    19920.0,   0.2076E+29
7.000000,  0.00,    19925.0,   0.2082E+29
7.000000,  0.00,    19930.0,   0.2088E+29
7.000000,  0.00,    19935.0,   0.2094E+29
7.000000,  0.00,    19940.0,   0.2099E+29
7.000000,  0.00,    19945.0,   0.2103E+29
7.000000,  0.00,    19950.0,   0.2107E+29
7.000000,  0.00,    19955.0,   0.2109E+29
7.000000,  0.00,    19960.0,   0.2110E+29
7.000000,  0.00,    19965.0,   0.2110E+29
7.000000,  0.00,    19970.0,   0.2108E+29
7.000000,  0.00,    19975.0,   0.2104E+29
7.000000,  0.00,    19980.0,   0.2099E+29
7.000000,  0.00,    19985.0,   0.2092E+29
7.000000,  0.00,    19990.0,   0.2084E+29
7.000000,  0.00,    19995.0,   0.2075E+29
7.000000,  0.00,    20000.0,   0.2066E+29
7.000000,  0.00,    20005.0,   0.2056E+29
7.000000,  0.00,    20010.0,   0.2047E+29
7.000000,  0.00,    20015.0,   0.2040E+29
7.000000,  0.00,    20020.0,   0.2036E+29
7.000000,  0.00,    20025.0,   0.2037E+29
7.000000,  0.00,    20030.0,   0.2043E+29
7.000000,  0.00,    20035.0,   0.2054E+29
7.000000,  0.00,    20040.0,   0.2069E+29
7.000000,  0.00,    20045.0,   0.2083E+29
7.000000,  0.00,    20050.0,   0.2093E+29
7.000000,  0.00,    20055.0,   0.2096E+29
7.000000,  0.00,    20060.0,   0.2096E+29
7.000000,  0.00,    20065.0,   0.2094E+29
7.000000,  0.00,    20070.0,   0.2090E+29
7.000000,  0.00,    20075.0,   0.2086E+29
7.000000,  0.00,    20080.0,   0.2081E+29
7.000000,  0.00,    20085.0,   0.2076E+29
7.000000,  0.00,    20090.0,   0.2073E+29
7.000000,  0.00,    20095.0,   0.2070E+29
7.000000,  0.00,    20100.0,   0.2068E+29
7.000000,  0.00,    20105.0,   0.2069E+29
7.000000,  0.00,    20110.0,   0.2072E+29
7.000000,  0.00,    20115.0,   0.2077E+29
7.000000,  0.00,    20120.0,   0.2084E+29
7.000000,  0.00,    20125.0,   0.2093E+29
7.000000,  0.00,    20130.0,   0.2104E+29
7.000000,  0.00,    20135.0,   0.2096E+29
7.000000,  0.00,    20140.0,   0.2100E+29
7.000000,  0.00,    20145.0,   0.2112E+29
7.000000,  0.00,    20150.0,   0.2099E+29
7.000000,  0.00,    20155.0,   0.2091E+29
7.000000,  0.00,    20160.0,   0.2079E+29
7.000000,  0.00,    20165.0,   0.2071E+29
7.000000,  0.00,    20170.0,   0.2066E+29
7.000000,  0.00,    20175.0,   0.2057E+29
7.000000,  0.00,    20180.0,   0.2041E+29
7.000000,  0.00,    20185.0,   0.2048E+29
7.000000,  0.00,    20190.0,   0.2049E+29
7.000000,  0.00,    20195.0,   0.2043E+29
7.000000,  0.00,    20200.0,   0.2042E+29
7.000000,  0.00,    20205.0,   0.2042E+29
7.000000,  0.00,    20210.0,   0.2050E+29
7.000000,  0.00,    20215.0,   0.2050E+29
7.000000,  0.00,    20220.0,   0.2047E+29
7.000000,  0.00,    20225.0,   0.2051E+29
7.000000,  0.00,    20230.0,   0.2061E+29
7.000000,  0.00,    20235.0,   0.2057E+29
7.000000,  0.00,    20240.0,   0.2054E+29
7.000000,  0.00,    20245.0,   0.2022E+29
7.000000,  0.00,    20250.0,   0.2041E+29
7.000000,  0.00,    20255.0,   0.2038E+29
7.000000,  0.00,    20260.0,   0.2034E+29
7.000000,  0.00,    20265.0,   0.2029E+29
7.000000,  0.00,    20270.0,   0.2027E+29
7.000000,  0.00,    20275.0,   0.2025E+29
7.000000,  0.00,    20280.0,   0.2022E+29
7.000000,  0.00,    20285.0,   0.2006E+29
7.000000,  0.00,    20290.0,   0.1995E+29
7.000000,  0.00,    20295.0,   0.2007E+29
7.000000,  0.00,    20300.0,   0.2004E+29
7.000000,  0.00,    20305.0,   0.2005E+29
7.000000,  0.00,    20310.0,   0.2020E+29
7.000000,  0.00,    20315.0,   0.2029E+29
7.000000,  0.00,    20320.0,   0.2023E+29
7.000000,  0.00,    20325.0,   0.2021E+29
7.000000,  0.00,    20330.0,   0.2025E+29
7.000000,  0.00,    20335.0,   0.2019E+29
7.000000,  0.00,    20340.0,   0.2014E+29
7.000000,  0.00,    20345.0,   0.2016E+29
7.000000,  0.00,    20350.0,   0.2002E+29
7.000000,  0.00,    20355.0,   0.1995E+29
7.000000,  0.00,    20360.0,   0.1990E+29
7.000000,  0.00,    20365.0,   0.1994E+29
7.000000,  0.00,    20370.0,   0.1982E+29
7.000000,  0.00,    20375.0,   0.1980E+29
7.000000,  0.00,    20380.0,   0.1970E+29
7.000000,  0.00,    20385.0,   0.1965E+29
7.000000,  0.00,    20390.0,   0.1973E+29
7.000000,  0.00,    20395.0,   0.1969E+29
7.000000,  0.00,    20400.0,   0.1971E+29
7.000000,  0.00,    20405.0,   0.1975E+29
7.000000,  0.00,    20410.0,   0.1964E+29
7.000000,  0.00,    20415.0,   0.1967E+29
7.000000,  0.00,    20420.0,   0.1969E+29
7.000000,  0.00,    20425.0,   0.1977E+29
7.000000,  0.00,    20430.0,   0.1979E+29
7.000000,  0.00,    20435.0,   0.1973E+29
7.000000,  0.00,    20440.0,   0.1970E+29
7.000000,  0.00,    20445.0,   0.1955E+29
7.000000,  0.00,    20450.0,   0.1951E+29
7.000000,  0.00,    20455.0,   0.1952E+29
7.000000,  0.00,    20460.0,   0.1948E+29
7.000000,  0.00,    20465.0,   0.1953E+29
7.000000,  0.00,    20470.0,   0.1947E+29
7.000000,  0.00,    20475.0,   0.1940E+29
7.000000,  0.00,    20480.0,   0.1950E+29
7.000000,  0.00,    20485.0,   0.1951E+29
7.000000,  0.00,    20490.0,   0.1951E+29
7.000000,  0.00,    20495.0,   0.1947E+29
7.000000,  0.00,    20500.0,   0.1933E+29
7.000000,  0.00,    20505.0,   0.1939E+29
7.000000,  0.00,    20510.0,   0.1954E+29
7.000000,  0.00,    20515.0,   0.1948E+29
7.000000,  0.00,    20520.0,   0.1943E+29
7.000000,  0.00,    20525.0,   0.1943E+29
7.000000,  0.00,    20530.0,   0.1944E+29
7.000000,  0.00,    20535.0,   0.1938E+29
7.000000,  0.00,    20540.0,   0.1926E+29
7.000000,  0.00,    20545.0,   0.1913E+29
7.000000,  0.00,    20550.0,   0.1910E+29
7.000000,  0.00,    20555.0,   0.1908E+29
7.000000,  0.00,    20560.0,   0.1900E+29
7.000000,  0.00,    20565.0,   0.1892E+29
7.000000,  0.00,    20570.0,   0.1893E+29
7.000000,  0.00,    20575.0,   0.1900E+29
7.000000,  0.00,    20580.0,   0.1902E+29
7.000000,  0.00,    20585.0,   0.1905E+29
7.000000,  0.00,    20590.0,   0.1901E+29
7.000000,  0.00,    20595.0,   0.1907E+29
7.000000,  0.00,    20600.0,   0.1903E+29
7.000000,  0.00,    20605.0,   0.1902E+29
7.000000,  0.00,    20610.0,   0.1911E+29
7.000000,  0.00,    20615.0,   0.1922E+29
7.000000,  0.00,    20620.0,   0.1914E+29
7.000000,  0.00,    20625.0,   0.1920E+29
7.000000,  0.00,    20630.0,   0.1919E+29
7.000000,  0.00,    20635.0,   0.1893E+29
7.000000,  0.00,    20640.0,   0.1902E+29
7.000000,  0.00,    20645.0,   0.1910E+29
7.000000,  0.00,    20650.0,   0.1900E+29
7.000000,  0.00,    20655.0,   0.1908E+29
7.000000,  0.00,    20660.0,   0.1914E+29
7.000000,  0.00,    20665.0,   0.1908E+29
7.000000,  0.00,    20670.0,   0.1906E+29
7.000000,  0.00,    20675.0,   0.1902E+29
7.000000,  0.00,    20680.0,   0.1898E+29
7.000000,  0.00,    20685.0,   0.1896E+29
7.000000,  0.00,    20690.0,   0.1893E+29
7.000000,  0.00,    20695.0,   0.1891E+29
7.000000,  0.00,    20700.0,   0.1877E+29
7.000000,  0.00,    20705.0,   0.1867E+29
7.000000,  0.00,    20710.0,   0.1878E+29
7.000000,  0.00,    20715.0,   0.1876E+29
7.000000,  0.00,    20720.0,   0.1866E+29
7.000000,  0.00,    20725.0,   0.1868E+29
7.000000,  0.00,    20730.0,   0.1869E+29
7.000000,  0.00,    20735.0,   0.1869E+29
7.000000,  0.00,    20740.0,   0.1849E+29
7.000000,  0.00,    20745.0,   0.1855E+29
7.000000,  0.00,    20750.0,   0.1861E+29
7.000000,  0.00,    20755.0,   0.1864E+29
7.000000,  0.00,    20760.0,   0.1868E+29
7.000000,  0.00,    20765.0,   0.1858E+29
7.000000,  0.00,    20770.0,   0.1854E+29
7.000000,  0.00,    20775.0,   0.1855E+29
7.000000,  0.00,    20780.0,   0.1852E+29
7.000000,  0.00,    20785.0,   0.1848E+29
7.000000,  0.00,    20790.0,   0.1843E+29
7.000000,  0.00,    20795.0,   0.1829E+29
7.000000,  0.00,    20800.0,   0.1820E+29
7.000000,  0.00,    20805.0,   0.1815E+29
7.000000,  0.00,    20810.0,   0.1810E+29
7.000000,  0.00,    20815.0,   0.1818E+29
7.000000,  0.00,    20820.0,   0.1814E+29
7.000000,  0.00,    20825.0,   0.1819E+29
7.000000,  0.00,    20830.0,   0.1824E+29
7.000000,  0.00,    20835.0,   0.1820E+29
7.000000,  0.00,    20840.0,   0.1821E+29
7.000000,  0.00,    20845.0,   0.1812E+29
7.000000,  0.00,    20850.0,   0.1810E+29
7.000000,  0.00,    20855.0,   0.1815E+29
7.000000,  0.00,    20860.0,   0.1819E+29
7.000000,  0.00,    20865.0,   0.1829E+29
7.000000,  0.00,    20870.0,   0.1829E+29
7.000000,  0.00,    20875.0,   0.1827E+29
7.000000,  0.00,    20880.0,   0.1823E+29
7.000000,  0.00,    20885.0,   0.1825E+29
7.000000,  0.00,    20890.0,   0.1827E+29
7.000000,  0.00,    20895.0,   0.1827E+29
7.000000,  0.00,    20900.0,   0.1828E+29
7.000000,  0.00,    20905.0,   0.1825E+29
7.000000,  0.00,    20910.0,   0.1820E+29
7.000000,  0.00,    20915.0,   0.1828E+29
7.000000,  0.00,    20920.0,   0.1821E+29
7.000000,  0.00,    20925.0,   0.1819E+29
7.000000,  0.00,    20930.0,   0.1823E+29
7.000000,  0.00,    20935.0,   0.1819E+29
7.000000,  0.00,    20940.0,   0.1816E+29
7.000000,  0.00,    20945.0,   0.1809E+29
7.000000,  0.00,    20950.0,   0.1808E+29
7.000000,  0.00,    20955.0,   0.1795E+29
7.000000,  0.00,    20960.0,   0.1782E+29
7.000000,  0.00,    20965.0,   0.1784E+29
7.000000,  0.00,    20970.0,   0.1783E+29
7.000000,  0.00,    20975.0,   0.1781E+29
7.000000,  0.00,    20980.0,   0.1782E+29
7.000000,  0.00,    20985.0,   0.1791E+29
7.000000,  0.00,    20990.0,   0.1784E+29
7.000000,  0.00,    20995.0,   0.1783E+29
7.000000,  0.00,    21000.0,   0.1793E+29
7.000000,  0.00,    21005.0,   0.1798E+29
7.000000,  0.00,    21010.0,   0.1794E+29
7.000000,  0.00,    21015.0,   0.1789E+29
7.000000,  0.00,    21020.0,   0.1791E+29
7.000000,  0.00,    21025.0,   0.1795E+29
7.000000,  0.00,    21030.0,   0.1794E+29
7.000000,  0.00,    21035.0,   0.1798E+29
7.000000,  0.00,    21040.0,   0.1796E+29
7.000000,  0.00,    21045.0,   0.1787E+29
7.000000,  0.00,    21050.0,   0.1772E+29
7.000000,  0.00,    21055.0,   0.1772E+29
7.000000,  0.00,    21060.0,   0.1762E+29
7.000000,  0.00,    21065.0,   0.1729E+29
7.000000,  0.00,    21070.0,   0.1737E+29
7.000000,  0.00,    21075.0,   0.1746E+29
7.000000,  0.00,    21080.0,   0.1749E+29
7.000000,  0.00,    21085.0,   0.1740E+29
7.000000,  0.00,    21090.0,   0.1735E+29
7.000000,  0.00,    21095.0,   0.1731E+29
7.000000,  0.00,    21100.0,   0.1722E+29
7.000000,  0.00,    21105.0,   0.1744E+29
7.000000,  0.00,    21110.0,   0.1744E+29
7.000000,  0.00,    21115.0,   0.1737E+29
7.000000,  0.00,    21120.0,   0.1737E+29
7.000000,  0.00,    21125.0,   0.1739E+29
7.000000,  0.00,    21130.0,   0.1732E+29
7.000000,  0.00,    21135.0,   0.1736E+29
7.000000,  0.00,    21140.0,   0.1735E+29
7.000000,  0.00,    21145.0,   0.1726E+29
7.000000,  0.00,    21150.0,   0.1724E+29
7.000000,  0.00,    21155.0,   0.1719E+29
7.000000,  0.00,    21160.0,   0.1720E+29
7.000000,  0.00,    21165.0,   0.1705E+29
7.000000,  0.00,    21170.0,   0.1684E+29
7.000000,  0.00,    21175.0,   0.1709E+29
7.000000,  0.00,    21180.0,   0.1714E+29
7.000000,  0.00,    21185.0,   0.1713E+29
7.000000,  0.00,    21190.0,   0.1717E+29
7.000000,  0.00,    21195.0,   0.1715E+29
7.000000,  0.00,    21200.0,   0.1713E+29
7.000000,  0.00,    21205.0,   0.1710E+29
7.000000,  0.00,    21210.0,   0.1705E+29
7.000000,  0.00,    21215.0,   0.1709E+29
7.000000,  0.00,    21220.0,   0.1719E+29
7.000000,  0.00,    21225.0,   0.1728E+29
7.000000,  0.00,    21230.0,   0.1722E+29
7.000000,  0.00,    21235.0,   0.1727E+29
7.000000,  0.00,    21240.0,   0.1724E+29
7.000000,  0.00,    21245.0,   0.1714E+29
7.000000,  0.00,    21250.0,   0.1715E+29
7.000000,  0.00,    21255.0,   0.1716E+29
7.000000,  0.00,    21260.0,   0.1720E+29
7.000000,  0.00,    21265.0,   0.1715E+29
7.000000,  0.00,    21270.0,   0.1714E+29
7.000000,  0.00,    21275.0,   0.1715E+29
7.000000,  0.00,    21280.0,   0.1710E+29
7.000000,  0.00,    21285.0,   0.1709E+29
7.000000,  0.00,    21290.0,   0.1704E+29
7.000000,  0.00,    21295.0,   0.1702E+29
7.000000,  0.00,    21300.0,   0.1704E+29
7.000000,  0.00,    21305.0,   0.1705E+29
7.000000,  0.00,    21310.0,   0.1703E+29
7.000000,  0.00,    21315.0,   0.1697E+29
7.000000,  0.00,    21320.0,   0.1695E+29
7.000000,  0.00,    21325.0,   0.1687E+29
7.000000,  0.00,    21330.0,   0.1684E+29
7.000000,  0.00,    21335.0,   0.1682E+29
7.000000,  0.00,    21340.0,   0.1679E+29
7.000000,  0.00,    21345.0,   0.1675E+29
7.000000,  0.00,    21350.0,   0.1675E+29
7.000000,  0.00,    21355.0,   0.1672E+29
7.000000,  0.00,    21360.0,   0.1661E+29
7.000000,  0.00,    21365.0,   0.1676E+29
7.000000,  0.00,    21370.0,   0.1678E+29
7.000000,  0.00,    21375.0,   0.1676E+29
7.000000,  0.00,    21380.0,   0.1675E+29
7.000000,  0.00,    21385.0,   0.1677E+29
7.000000,  0.00,    21390.0,   0.1673E+29
7.000000,  0.00,    21395.0,   0.1675E+29
7.000000,  0.00,    21400.0,   0.1680E+29
7.000000,  0.00,    21405.0,   0.1677E+29
7.000000,  0.00,    21410.0,   0.1681E+29
7.000000,  0.00,    21415.0,   0.1682E+29
7.000000,  0.00,    21420.0,   0.1676E+29
7.000000,  0.00,    21425.0,   0.1674E+29
7.000000,  0.00,    21430.0,   0.1669E+29
7.000000,  0.00,    21435.0,   0.1665E+29
7.000000,  0.00,    21440.0,   0.1664E+29
7.000000,  0.00,    21445.0,   0.1659E+29
7.000000,  0.00,    21450.0,   0.1654E+29
7.000000,  0.00,    21455.0,   0.1643E+29
7.000000,  0.00,    21460.0,   0.1639E+29
7.000000,  0.00,    21465.0,   0.1650E+29
7.000000,  0.00,    21470.0,   0.1650E+29
7.000000,  0.00,    21475.0,   0.1645E+29
7.000000,  0.00,    21480.0,   0.1646E+29
7.000000,  0.00,    21485.0,   0.1641E+29
7.000000,  0.00,    21490.0,   0.1628E+29
7.000000,  0.00,    21495.0,   0.1624E+29
7.000000,  0.00,    21500.0,   0.1635E+29
7.000000,  0.00,    21505.0,   0.1642E+29
7.000000,  0.00,    21510.0,   0.1642E+29
7.000000,  0.00,    21515.0,   0.1641E+29
7.000000,  0.00,    21520.0,   0.1640E+29
7.000000,  0.00,    21525.0,   0.1638E+29
7.000000,  0.00,    21530.0,   0.1629E+29
7.000000,  0.00,    21535.0,   0.1631E+29
7.000000,  0.00,    21540.0,   0.1631E+29
7.000000,  0.00,    21545.0,   0.1625E+29
7.000000,  0.00,    21550.0,   0.1626E+29
7.000000,  0.00,    21555.0,   0.1626E+29
7.000000,  0.00,    21560.0,   0.1621E+29
7.000000,  0.00,    21565.0,   0.1615E+29
7.000000,  0.00,    21570.0,   0.1605E+29
7.000000,  0.00,    21575.0,   0.1612E+29
7.000000,  0.00,    21580.0,   0.1617E+29
7.000000,  0.00,    21585.0,   0.1619E+29
7.000000,  0.00,    21590.0,   0.1616E+29
7.000000,  0.00,    21595.0,   0.1614E+29
7.000000,  0.00,    21600.0,   0.1608E+29
7.000000,  0.00,    21605.0,   0.1614E+29
7.000000,  0.00,    21610.0,   0.1616E+29
7.000000,  0.00,    21615.0,   0.1608E+29
7.000000,  0.00,    21620.0,   0.1601E+29
7.000000,  0.00,    21625.0,   0.1602E+29
7.000000,  0.00,    21630.0,   0.1593E+29
7.000000,  0.00,    21635.0,   0.1593E+29
7.000000,  0.00,    21640.0,   0.1598E+29
7.000000,  0.00,    21645.0,   0.1592E+29
7.000000,  0.00,    21650.0,   0.1585E+29
7.000000,  0.00,    21655.0,   0.1569E+29
7.000000,  0.00,    21660.0,   0.1572E+29
7.000000,  0.00,    21665.0,   0.1579E+29
7.000000,  0.00,    21670.0,   0.1570E+29
7.000000,  0.00,    21675.0,   0.1567E+29
7.000000,  0.00,    21680.0,   0.1580E+29
7.000000,  0.00,    21685.0,   0.1588E+29
7.000000,  0.00,    21690.0,   0.1595E+29
7.000000,  0.00,    21695.0,   0.1595E+29
7.000000,  0.00,    21700.0,   0.1593E+29
7.000000,  0.00,    21705.0,   0.1591E+29
7.000000,  0.00,    21710.0,   0.1591E+29
7.000000,  0.00,    21715.0,   0.1599E+29
7.000000,  0.00,    21720.0,   0.1603E+29
7.000000,  0.00,    21725.0,   0.1599E+29
7.000000,  0.00,    21730.0,   0.1594E+29
7.000000,  0.00,    21735.0,   0.1588E+29
7.000000,  0.00,    21740.0,   0.1588E+29
7.000000,  0.00,    21745.0,   0.1593E+29
7.000000,  0.00,    21750.0,   0.1589E+29
7.000000,  0.00,    21755.0,   0.1584E+29
7.000000,  0.00,    21760.0,   0.1574E+29
7.000000,  0.00,    21765.0,   0.1567E+29
7.000000,  0.00,    21770.0,   0.1564E+29
7.000000,  0.00,    21775.0,   0.1561E+29
7.000000,  0.00,    21780.0,   0.1562E+29
7.000000,  0.00,    21785.0,   0.1538E+29
7.000000,  0.00,    21790.0,   0.1528E+29
7.000000,  0.00,    21795.0,   0.1541E+29
7.000000,  0.00,    21800.0,   0.1546E+29
7.000000,  0.00,    21805.0,   0.1554E+29
7.000000,  0.00,    21810.0,   0.1556E+29
7.000000,  0.00,    21815.0,   0.1549E+29
7.000000,  0.00,    21820.0,   0.1538E+29
7.000000,  0.00,    21825.0,   0.1532E+29
7.000000,  0.00,    21830.0,   0.1540E+29
7.000000,  0.00,    21835.0,   0.1550E+29
7.000000,  0.00,    21840.0,   0.1552E+29
7.000000,  0.00,    21845.0,   0.1550E+29
7.000000,  0.00,    21850.0,   0.1546E+29
7.000000,  0.00,    21855.0,   0.1545E+29
7.000000,  0.00,    21860.0,   0.1545E+29
7.000000,  0.00,    21865.0,   0.1543E+29
7.000000,  0.00,    21870.0,   0.1539E+29
7.000000,  0.00,    21875.0,   0.1534E+29
7.000000,  0.00,    21880.0,   0.1524E+29
7.000000,  0.00,    21885.0,   0.1512E+29
7.000000,  0.00,    21890.0,   0.1523E+29
7.000000,  0.00,    21895.0,   0.1527E+29
7.000000,  0.00,    21900.0,   0.1508E+29
7.000000,  0.00,    21905.0,   0.1505E+29
7.000000,  0.00,    21910.0,   0.1525E+29
7.000000,  0.00,    21915.0,   0.1527E+29
7.000000,  0.00,    21920.0,   0.1529E+29
7.000000,  0.00,    21925.0,   0.1530E+29
7.000000,  0.00,    21930.0,   0.1534E+29
7.000000,  0.00,    21935.0,   0.1536E+29
7.000000,  0.00,    21940.0,   0.1534E+29
7.000000,  0.00,    21945.0,   0.1532E+29
7.000000,  0.00,    21950.0,   0.1535E+29
7.000000,  0.00,    21955.0,   0.1538E+29
7.000000,  0.00,    21960.0,   0.1538E+29
7.000000,  0.00,    21965.0,   0.1535E+29
7.000000,  0.00,    21970.0,   0.1532E+29
7.000000,  0.00,    21975.0,   0.1530E+29
7.000000,  0.00,    21980.0,   0.1522E+29
7.000000,  0.00,    21985.0,   0.1518E+29
7.000000,  0.00,    21990.0,   0.1512E+29
7.000000,  0.00,    21995.0,   0.1508E+29
7.000000,  0.00,    22000.0,   0.1509E+29
7.000000,  0.00,    22005.0,   0.1503E+29
7.000000,  0.00,    22010.0,   0.1489E+29
7.000000,  0.00,    22015.0,   0.1496E+29
7.000000,  0.00,    22020.0,   0.1498E+29
7.000000,  0.00,    22025.0,   0.1495E+29
7.000000,  0.00,    22030.0,   0.1490E+29
7.000000,  0.00,    22035.0,   0.1498E+29
7.000000,  0.00,    22040.0,   0.1501E+29
7.000000,  0.00,    22045.0,   0.1499E+29
7.000000,  0.00,    22050.0,   0.1496E+29
7.000000,  0.00,    22055.0,   0.1475E+29
7.000000,  0.00,    22060.0,   0.1452E+29
7.000000,  0.00,    22065.0,   0.1460E+29
7.000000,  0.00,    22070.0,   0.1465E+29
7.000000,  0.00,    22075.0,   0.1476E+29
7.000000,  0.00,    22080.0,   0.1486E+29
7.000000,  0.00,    22085.0,   0.1483E+29
7.000000,  0.00,    22090.0,   0.1470E+29
7.000000,  0.00,    22095.0,   0.1477E+29
7.000000,  0.00,    22100.0,   0.1486E+29
7.000000,  0.00,    22105.0,   0.1491E+29
7.000000,  0.00,    22110.0,   0.1495E+29
7.000000,  0.00,    22115.0,   0.1496E+29
7.000000,  0.00,    22120.0,   0.1497E+29
7.000000,  0.00,    22125.0,   0.1499E+29
7.000000,  0.00,    22130.0,   0.1496E+29
7.000000,  0.00,    22135.0,   0.1494E+29
7.000000,  0.00,    22140.0,   0.1491E+29
7.000000,  0.00,    22145.0,   0.1489E+29
7.000000,  0.00,    22150.0,   0.1486E+29
7.000000,  0.00,    22155.0,   0.1484E+29
7.000000,  0.00,    22160.0,   0.1483E+29
7.000000,  0.00,    22165.0,   0.1480E+29
7.000000,  0.00,    22170.0,   0.1477E+29
7.000000,  0.00,    22175.0,   0.1473E+29
7.000000,  0.00,    22180.0,   0.1470E+29
7.000000,  0.00,    22185.0,   0.1469E+29
7.000000,  0.00,    22190.0,   0.1466E+29
7.000000,  0.00,    22195.0,   0.1462E+29
7.000000,  0.00,    22200.0,   0.1459E+29
7.000000,  0.00,    22205.0,   0.1458E+29
7.000000,  0.00,    22210.0,   0.1452E+29
7.000000,  0.00,    22215.0,   0.1440E+29
7.000000,  0.00,    22220.0,   0.1445E+29
7.000000,  0.00,    22225.0,   0.1454E+29
7.000000,  0.00,    22230.0,   0.1456E+29
7.000000,  0.00,    22235.0,   0.1447E+29
7.000000,  0.00,    22240.0,   0.1440E+29
7.000000,  0.00,    22245.0,   0.1450E+29
