#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
5.000000,  0.00,    19565.0,   0.1279E+29
5.000000,  0.00,    19570.0,   0.1281E+29
5.000000,  0.00,    19575.0,   0.1280E+29
5.000000,  0.00,    19580.0,   0.1278E+29
5.000000,  0.00,    19585.0,   0.1274E+29
5.000000,  0.00,    19590.0,   0.1270E+29
5.000000,  0.00,    19595.0,   0.1266E+29
5.000000,  0.00,    19600.0,   0.1261E+29
5.000000,  0.00,    19605.0,   0.1258E+29
5.000000,  0.00,    19610.0,   0.1255E+29
5.000000,  0.00,    19615.0,   0.1252E+29
5.000000,  0.00,    19620.0,   0.1250E+29
5.000000,  0.00,    19625.0,   0.1248E+29
5.000000,  0.00,    19630.0,   0.1248E+29
5.000000,  0.00,    19635.0,   0.1248E+29
5.000000,  0.00,    19640.0,   0.1248E+29
5.000000,  0.00,    19645.0,   0.1250E+29
5.000000,  0.00,    19650.0,   0.1251E+29
5.000000,  0.00,    19655.0,   0.1252E+29
5.000000,  0.00,    19660.0,   0.1253E+29
5.000000,  0.00,    19665.0,   0.1254E+29
5.000000,  0.00,    19670.0,   0.1255E+29
5.000000,  0.00,    19675.0,   0.1255E+29
5.000000,  0.00,    19680.0,   0.1254E+29
5.000000,  0.00,    19685.0,   0.1254E+29
5.000000,  0.00,    19690.0,   0.1253E+29
5.000000,  0.00,    19695.0,   0.1252E+29
5.000000,  0.00,    19700.0,   0.1250E+29
5.000000,  0.00,    19705.0,   0.1248E+29
5.000000,  0.00,    19710.0,   0.1245E+29
5.000000,  0.00,    19715.0,   0.1241E+29
5.000000,  0.00,    19720.0,   0.1237E+29
5.000000,  0.00,    19725.0,   0.1231E+29
5.000000,  0.00,    19730.0,   0.1226E+29
5.000000,  0.00,    19735.0,   0.1220E+29
5.000000,  0.00,    19740.0,   0.1215E+29
5.000000,  0.00,    19745.0,   0.1210E+29
5.000000,  0.00,    19750.0,   0.1206E+29
5.000000,  0.00,    19755.0,   0.1203E+29
5.000000,  0.00,    19760.0,   0.1202E+29
5.000000,  0.00,    19765.0,   0.1203E+29
5.000000,  0.00,    19770.0,   0.1205E+29
5.000000,  0.00,    19775.0,   0.1208E+29
5.000000,  0.00,    19780.0,   0.1213E+29
5.000000,  0.00,    19785.0,   0.1218E+29
5.000000,  0.00,    19790.0,   0.1222E+29
5.000000,  0.00,    19795.0,   0.1227E+29
5.000000,  0.00,    19800.0,   0.1230E+29
5.000000,  0.00,    19805.0,   0.1231E+29
5.000000,  0.00,    19810.0,   0.1230E+29
5.000000,  0.00,    19815.0,   0.1227E+29
5.000000,  0.00,    19820.0,   0.1222E+29
5.000000,  0.00,    19825.0,   0.1215E+29
5.000000,  0.00,    19830.0,   0.1207E+29
5.000000,  0.00,    19835.0,   0.1198E+29
5.000000,  0.00,    19840.0,   0.1189E+29
5.000000,  0.00,    19845.0,   0.1179E+29
5.000000,  0.00,    19850.0,   0.1170E+29
5.000000,  0.00,    19855.0,   0.1163E+29
5.000000,  0.00,    19860.0,   0.1156E+29
5.000000,  0.00,    19865.0,   0.1151E+29
5.000000,  0.00,    19870.0,   0.1148E+29
5.000000,  0.00,    19875.0,   0.1146E+29
5.000000,  0.00,    19880.0,   0.1145E+29
5.000000,  0.00,    19885.0,   0.1145E+29
5.000000,  0.00,    19890.0,   0.1146E+29
5.000000,  0.00,    19895.0,   0.1148E+29
5.000000,  0.00,    19900.0,   0.1151E+29
5.000000,  0.00,    19905.0,   0.1154E+29
5.000000,  0.00,    19910.0,   0.1158E+29
5.000000,  0.00,    19915.0,   0.1162E+29
5.000000,  0.00,    19920.0,   0.1166E+29
5.000000,  0.00,    19925.0,   0.1171E+29
5.000000,  0.00,    19930.0,   0.1175E+29
5.000000,  0.00,    19935.0,   0.1180E+29
5.000000,  0.00,    19940.0,   0.1184E+29
5.000000,  0.00,    19945.0,   0.1187E+29
5.000000,  0.00,    19950.0,   0.1190E+29
5.000000,  0.00,    19955.0,   0.1192E+29
5.000000,  0.00,    19960.0,   0.1192E+29
5.000000,  0.00,    19965.0,   0.1191E+29
5.000000,  0.00,    19970.0,   0.1190E+29
5.000000,  0.00,    19975.0,   0.1187E+29
5.000000,  0.00,    19980.0,   0.1183E+29
5.000000,  0.00,    19985.0,   0.1179E+29
5.000000,  0.00,    19990.0,   0.1174E+29
5.000000,  0.00,    19995.0,   0.1168E+29
5.000000,  0.00,    20000.0,   0.1162E+29
5.000000,  0.00,    20005.0,   0.1157E+29
5.000000,  0.00,    20010.0,   0.1152E+29
5.000000,  0.00,    20015.0,   0.1148E+29
5.000000,  0.00,    20020.0,   0.1146E+29
5.000000,  0.00,    20025.0,   0.1146E+29
5.000000,  0.00,    20030.0,   0.1150E+29
5.000000,  0.00,    20035.0,   0.1156E+29
5.000000,  0.00,    20040.0,   0.1163E+29
5.000000,  0.00,    20045.0,   0.1171E+29
5.000000,  0.00,    20050.0,   0.1176E+29
5.000000,  0.00,    20055.0,   0.1177E+29
5.000000,  0.00,    20060.0,   0.1178E+29
5.000000,  0.00,    20065.0,   0.1177E+29
5.000000,  0.00,    20070.0,   0.1175E+29
5.000000,  0.00,    20075.0,   0.1173E+29
5.000000,  0.00,    20080.0,   0.1171E+29
5.000000,  0.00,    20085.0,   0.1169E+29
5.000000,  0.00,    20090.0,   0.1167E+29
5.000000,  0.00,    20095.0,   0.1166E+29
5.000000,  0.00,    20100.0,   0.1165E+29
5.000000,  0.00,    20105.0,   0.1166E+29
5.000000,  0.00,    20110.0,   0.1167E+29
5.000000,  0.00,    20115.0,   0.1169E+29
5.000000,  0.00,    20120.0,   0.1172E+29
5.000000,  0.00,    20125.0,   0.1175E+29
5.000000,  0.00,    20130.0,   0.1180E+29
5.000000,  0.00,    20135.0,   0.1174E+29
5.000000,  0.00,    20140.0,   0.1177E+29
5.000000,  0.00,    20145.0,   0.1183E+29
5.000000,  0.00,    20150.0,   0.1176E+29
5.000000,  0.00,    20155.0,   0.1171E+29
5.000000,  0.00,    20160.0,   0.1165E+29
5.000000,  0.00,    20165.0,   0.1161E+29
5.000000,  0.00,    20170.0,   0.1158E+29
5.000000,  0.00,    20175.0,   0.1155E+29
5.000000,  0.00,    20180.0,   0.1148E+29
5.000000,  0.00,    20185.0,   0.1152E+29
5.000000,  0.00,    20190.0,   0.1153E+29
5.000000,  0.00,    20195.0,   0.1150E+29
5.000000,  0.00,    20200.0,   0.1148E+29
5.000000,  0.00,    20205.0,   0.1148E+29
5.000000,  0.00,    20210.0,   0.1153E+29
5.000000,  0.00,    20215.0,   0.1153E+29
5.000000,  0.00,    20220.0,   0.1151E+29
5.000000,  0.00,    20225.0,   0.1152E+29
5.000000,  0.00,    20230.0,   0.1156E+29
5.000000,  0.00,    20235.0,   0.1153E+29
5.000000,  0.00,    20240.0,   0.1152E+29
5.000000,  0.00,    20245.0,   0.1136E+29
5.000000,  0.00,    20250.0,   0.1145E+29
5.000000,  0.00,    20255.0,   0.1144E+29
5.000000,  0.00,    20260.0,   0.1142E+29
5.000000,  0.00,    20265.0,   0.1140E+29
5.000000,  0.00,    20270.0,   0.1140E+29
5.000000,  0.00,    20275.0,   0.1139E+29
5.000000,  0.00,    20280.0,   0.1138E+29
5.000000,  0.00,    20285.0,   0.1131E+29
5.000000,  0.00,    20290.0,   0.1125E+29
5.000000,  0.00,    20295.0,   0.1131E+29
5.000000,  0.00,    20300.0,   0.1131E+29
5.000000,  0.00,    20305.0,   0.1130E+29
5.000000,  0.00,    20310.0,   0.1137E+29
5.000000,  0.00,    20315.0,   0.1142E+29
5.000000,  0.00,    20320.0,   0.1139E+29
5.000000,  0.00,    20325.0,   0.1137E+29
5.000000,  0.00,    20330.0,   0.1138E+29
5.000000,  0.00,    20335.0,   0.1135E+29
5.000000,  0.00,    20340.0,   0.1132E+29
5.000000,  0.00,    20345.0,   0.1133E+29
5.000000,  0.00,    20350.0,   0.1126E+29
5.000000,  0.00,    20355.0,   0.1121E+29
5.000000,  0.00,    20360.0,   0.1119E+29
5.000000,  0.00,    20365.0,   0.1121E+29
5.000000,  0.00,    20370.0,   0.1116E+29
5.000000,  0.00,    20375.0,   0.1114E+29
5.000000,  0.00,    20380.0,   0.1109E+29
5.000000,  0.00,    20385.0,   0.1105E+29
5.000000,  0.00,    20390.0,   0.1109E+29
5.000000,  0.00,    20395.0,   0.1106E+29
5.000000,  0.00,    20400.0,   0.1106E+29
5.000000,  0.00,    20405.0,   0.1107E+29
5.000000,  0.00,    20410.0,   0.1101E+29
5.000000,  0.00,    20415.0,   0.1102E+29
5.000000,  0.00,    20420.0,   0.1103E+29
5.000000,  0.00,    20425.0,   0.1107E+29
5.000000,  0.00,    20430.0,   0.1108E+29
5.000000,  0.00,    20435.0,   0.1105E+29
5.000000,  0.00,    20440.0,   0.1103E+29
5.000000,  0.00,    20445.0,   0.1096E+29
5.000000,  0.00,    20450.0,   0.1094E+29
5.000000,  0.00,    20455.0,   0.1096E+29
5.000000,  0.00,    20460.0,   0.1094E+29
5.000000,  0.00,    20465.0,   0.1097E+29
5.000000,  0.00,    20470.0,   0.1095E+29
5.000000,  0.00,    20475.0,   0.1092E+29
5.000000,  0.00,    20480.0,   0.1097E+29
5.000000,  0.00,    20485.0,   0.1097E+29
5.000000,  0.00,    20490.0,   0.1097E+29
5.000000,  0.00,    20495.0,   0.1095E+29
5.000000,  0.00,    20500.0,   0.1088E+29
5.000000,  0.00,    20505.0,   0.1092E+29
5.000000,  0.00,    20510.0,   0.1099E+29
5.000000,  0.00,    20515.0,   0.1096E+29
5.000000,  0.00,    20520.0,   0.1093E+29
5.000000,  0.00,    20525.0,   0.1093E+29
5.000000,  0.00,    20530.0,   0.1093E+29
5.000000,  0.00,    20535.0,   0.1090E+29
5.000000,  0.00,    20540.0,   0.1084E+29
5.000000,  0.00,    20545.0,   0.1077E+29
5.000000,  0.00,    20550.0,   0.1076E+29
5.000000,  0.00,    20555.0,   0.1075E+29
5.000000,  0.00,    20560.0,   0.1070E+29
5.000000,  0.00,    20565.0,   0.1066E+29
5.000000,  0.00,    20570.0,   0.1067E+29
5.000000,  0.00,    20575.0,   0.1070E+29
5.000000,  0.00,    20580.0,   0.1071E+29
5.000000,  0.00,    20585.0,   0.1073E+29
5.000000,  0.00,    20590.0,   0.1071E+29
5.000000,  0.00,    20595.0,   0.1074E+29
5.000000,  0.00,    20600.0,   0.1072E+29
5.000000,  0.00,    20605.0,   0.1071E+29
5.000000,  0.00,    20610.0,   0.1075E+29
5.000000,  0.00,    20615.0,   0.1081E+29
5.000000,  0.00,    20620.0,   0.1078E+29
5.000000,  0.00,    20625.0,   0.1081E+29
5.000000,  0.00,    20630.0,   0.1081E+29
5.000000,  0.00,    20635.0,   0.1068E+29
5.000000,  0.00,    20640.0,   0.1073E+29
5.000000,  0.00,    20645.0,   0.1077E+29
5.000000,  0.00,    20650.0,   0.1073E+29
5.000000,  0.00,    20655.0,   0.1077E+29
5.000000,  0.00,    20660.0,   0.1079E+29
5.000000,  0.00,    20665.0,   0.1077E+29
5.000000,  0.00,    20670.0,   0.1076E+29
5.000000,  0.00,    20675.0,   0.1073E+29
5.000000,  0.00,    20680.0,   0.1070E+29
5.000000,  0.00,    20685.0,   0.1069E+29
5.000000,  0.00,    20690.0,   0.1066E+29
5.000000,  0.00,    20695.0,   0.1064E+29
5.000000,  0.00,    20700.0,   0.1057E+29
5.000000,  0.00,    20705.0,   0.1052E+29
5.000000,  0.00,    20710.0,   0.1056E+29
5.000000,  0.00,    20715.0,   0.1054E+29
5.000000,  0.00,    20720.0,   0.1049E+29
5.000000,  0.00,    20725.0,   0.1049E+29
5.000000,  0.00,    20730.0,   0.1050E+29
5.000000,  0.00,    20735.0,   0.1049E+29
5.000000,  0.00,    20740.0,   0.1040E+29
5.000000,  0.00,    20745.0,   0.1043E+29
5.000000,  0.00,    20750.0,   0.1047E+29
5.000000,  0.00,    20755.0,   0.1048E+29
5.000000,  0.00,    20760.0,   0.1050E+29
5.000000,  0.00,    20765.0,   0.1045E+29
5.000000,  0.00,    20770.0,   0.1043E+29
5.000000,  0.00,    20775.0,   0.1043E+29
5.000000,  0.00,    20780.0,   0.1042E+29
5.000000,  0.00,    20785.0,   0.1039E+29
5.000000,  0.00,    20790.0,   0.1036E+29
5.000000,  0.00,    20795.0,   0.1029E+29
5.000000,  0.00,    20800.0,   0.1025E+29
5.000000,  0.00,    20805.0,   0.1022E+29
5.000000,  0.00,    20810.0,   0.1019E+29
5.000000,  0.00,    20815.0,   0.1022E+29
5.000000,  0.00,    20820.0,   0.1020E+29
5.000000,  0.00,    20825.0,   0.1022E+29
5.000000,  0.00,    20830.0,   0.1025E+29
5.000000,  0.00,    20835.0,   0.1023E+29
5.000000,  0.00,    20840.0,   0.1024E+29
5.000000,  0.00,    20845.0,   0.1021E+29
5.000000,  0.00,    20850.0,   0.1020E+29
5.000000,  0.00,    20855.0,   0.1022E+29
5.000000,  0.00,    20860.0,   0.1025E+29
5.000000,  0.00,    20865.0,   0.1030E+29
5.000000,  0.00,    20870.0,   0.1030E+29
5.000000,  0.00,    20875.0,   0.1029E+29
5.000000,  0.00,    20880.0,   0.1028E+29
5.000000,  0.00,    20885.0,   0.1029E+29
5.000000,  0.00,    20890.0,   0.1030E+29
5.000000,  0.00,    20895.0,   0.1030E+29
5.000000,  0.00,    20900.0,   0.1030E+29
5.000000,  0.00,    20905.0,   0.1029E+29
5.000000,  0.00,    20910.0,   0.1027E+29
5.000000,  0.00,    20915.0,   0.1030E+29
5.000000,  0.00,    20920.0,   0.1027E+29
5.000000,  0.00,    20925.0,   0.1026E+29
5.000000,  0.00,    20930.0,   0.1028E+29
5.000000,  0.00,    20935.0,   0.1025E+29
5.000000,  0.00,    20940.0,   0.1023E+29
5.000000,  0.00,    20945.0,   0.1020E+29
5.000000,  0.00,    20950.0,   0.1019E+29
5.000000,  0.00,    20955.0,   0.1013E+29
5.000000,  0.00,    20960.0,   0.1006E+29
5.000000,  0.00,    20965.0,   0.1007E+29
5.000000,  0.00,    20970.0,   0.1006E+29
5.000000,  0.00,    20975.0,   0.1005E+29
5.000000,  0.00,    20980.0,   0.1005E+29
5.000000,  0.00,    20985.0,   0.1009E+29
5.000000,  0.00,    20990.0,   0.1005E+29
5.000000,  0.00,    20995.0,   0.1005E+29
5.000000,  0.00,    21000.0,   0.1009E+29
5.000000,  0.00,    21005.0,   0.1011E+29
5.000000,  0.00,    21010.0,   0.1010E+29
5.000000,  0.00,    21015.0,   0.1007E+29
5.000000,  0.00,    21020.0,   0.1008E+29
5.000000,  0.00,    21025.0,   0.1010E+29
5.000000,  0.00,    21030.0,   0.1010E+29
5.000000,  0.00,    21035.0,   0.1012E+29
5.000000,  0.00,    21040.0,   0.1011E+29
5.000000,  0.00,    21045.0,   0.1007E+29
5.000000,  0.00,    21050.0,   0.9993E+28
5.000000,  0.00,    21055.0,   0.9991E+28
5.000000,  0.00,    21060.0,   0.9947E+28
5.000000,  0.00,    21065.0,   0.9789E+28
5.000000,  0.00,    21070.0,   0.9830E+28
5.000000,  0.00,    21075.0,   0.9870E+28
5.000000,  0.00,    21080.0,   0.9882E+28
5.000000,  0.00,    21085.0,   0.9837E+28
5.000000,  0.00,    21090.0,   0.9815E+28
5.000000,  0.00,    21095.0,   0.9791E+28
5.000000,  0.00,    21100.0,   0.9743E+28
5.000000,  0.00,    21105.0,   0.9850E+28
5.000000,  0.00,    21110.0,   0.9847E+28
5.000000,  0.00,    21115.0,   0.9810E+28
5.000000,  0.00,    21120.0,   0.9806E+28
5.000000,  0.00,    21125.0,   0.9815E+28
5.000000,  0.00,    21130.0,   0.9781E+28
5.000000,  0.00,    21135.0,   0.9797E+28
5.000000,  0.00,    21140.0,   0.9789E+28
5.000000,  0.00,    21145.0,   0.9750E+28
5.000000,  0.00,    21150.0,   0.9738E+28
5.000000,  0.00,    21155.0,   0.9712E+28
5.000000,  0.00,    21160.0,   0.9715E+28
5.000000,  0.00,    21165.0,   0.9639E+28
5.000000,  0.00,    21170.0,   0.9536E+28
5.000000,  0.00,    21175.0,   0.9658E+28
5.000000,  0.00,    21180.0,   0.9680E+28
5.000000,  0.00,    21185.0,   0.9676E+28
5.000000,  0.00,    21190.0,   0.9693E+28
5.000000,  0.00,    21195.0,   0.9682E+28
5.000000,  0.00,    21200.0,   0.9672E+28
5.000000,  0.00,    21205.0,   0.9656E+28
5.000000,  0.00,    21210.0,   0.9633E+28
5.000000,  0.00,    21215.0,   0.9650E+28
5.000000,  0.00,    21220.0,   0.9702E+28
5.000000,  0.00,    21225.0,   0.9746E+28
5.000000,  0.00,    21230.0,   0.9718E+28
5.000000,  0.00,    21235.0,   0.9740E+28
5.000000,  0.00,    21240.0,   0.9730E+28
5.000000,  0.00,    21245.0,   0.9683E+28
5.000000,  0.00,    21250.0,   0.9690E+28
5.000000,  0.00,    21255.0,   0.9696E+28
5.000000,  0.00,    21260.0,   0.9712E+28
5.000000,  0.00,    21265.0,   0.9688E+28
5.000000,  0.00,    21270.0,   0.9680E+28
5.000000,  0.00,    21275.0,   0.9677E+28
5.000000,  0.00,    21280.0,   0.9649E+28
5.000000,  0.00,    21285.0,   0.9639E+28
5.000000,  0.00,    21290.0,   0.9613E+28
5.000000,  0.00,    21295.0,   0.9597E+28
5.000000,  0.00,    21300.0,   0.9602E+28
5.000000,  0.00,    21305.0,   0.9601E+28
5.000000,  0.00,    21310.0,   0.9585E+28
5.000000,  0.00,    21315.0,   0.9554E+28
5.000000,  0.00,    21320.0,   0.9538E+28
5.000000,  0.00,    21325.0,   0.9498E+28
5.000000,  0.00,    21330.0,   0.9486E+28
5.000000,  0.00,    21335.0,   0.9481E+28
5.000000,  0.00,    21340.0,   0.9464E+28
5.000000,  0.00,    21345.0,   0.9447E+28
5.000000,  0.00,    21350.0,   0.9451E+28
5.000000,  0.00,    21355.0,   0.9443E+28
5.000000,  0.00,    21360.0,   0.9395E+28
5.000000,  0.00,    21365.0,   0.9469E+28
5.000000,  0.00,    21370.0,   0.9482E+28
5.000000,  0.00,    21375.0,   0.9472E+28
5.000000,  0.00,    21380.0,   0.9467E+28
5.000000,  0.00,    21385.0,   0.9474E+28
5.000000,  0.00,    21390.0,   0.9456E+28
5.000000,  0.00,    21395.0,   0.9463E+28
5.000000,  0.00,    21400.0,   0.9484E+28
5.000000,  0.00,    21405.0,   0.9467E+28
5.000000,  0.00,    21410.0,   0.9485E+28
5.000000,  0.00,    21415.0,   0.9486E+28
5.000000,  0.00,    21420.0,   0.9459E+28
5.000000,  0.00,    21425.0,   0.9447E+28
5.000000,  0.00,    21430.0,   0.9425E+28
5.000000,  0.00,    21435.0,   0.9406E+28
5.000000,  0.00,    21440.0,   0.9403E+28
5.000000,  0.00,    21445.0,   0.9382E+28
5.000000,  0.00,    21450.0,   0.9360E+28
5.000000,  0.00,    21455.0,   0.9307E+28
5.000000,  0.00,    21460.0,   0.9289E+28
5.000000,  0.00,    21465.0,   0.9342E+28
5.000000,  0.00,    21470.0,   0.9341E+28
5.000000,  0.00,    21475.0,   0.9314E+28
5.000000,  0.00,    21480.0,   0.9318E+28
5.000000,  0.00,    21485.0,   0.9289E+28
5.000000,  0.00,    21490.0,   0.9220E+28
5.000000,  0.00,    21495.0,   0.9199E+28
5.000000,  0.00,    21500.0,   0.9247E+28
5.000000,  0.00,    21505.0,   0.9280E+28
5.000000,  0.00,    21510.0,   0.9277E+28
5.000000,  0.00,    21515.0,   0.9271E+28
5.000000,  0.00,    21520.0,   0.9259E+28
5.000000,  0.00,    21525.0,   0.9247E+28
5.000000,  0.00,    21530.0,   0.9200E+28
5.000000,  0.00,    21535.0,   0.9205E+28
5.000000,  0.00,    21540.0,   0.9204E+28
5.000000,  0.00,    21545.0,   0.9176E+28
5.000000,  0.00,    21550.0,   0.9181E+28
5.000000,  0.00,    21555.0,   0.9183E+28
5.000000,  0.00,    21560.0,   0.9160E+28
5.000000,  0.00,    21565.0,   0.9131E+28
5.000000,  0.00,    21570.0,   0.9082E+28
5.000000,  0.00,    21575.0,   0.9120E+28
5.000000,  0.00,    21580.0,   0.9146E+28
5.000000,  0.00,    21585.0,   0.9155E+28
5.000000,  0.00,    21590.0,   0.9143E+28
5.000000,  0.00,    21595.0,   0.9132E+28
5.000000,  0.00,    21600.0,   0.9105E+28
5.000000,  0.00,    21605.0,   0.9137E+28
5.000000,  0.00,    21610.0,   0.9147E+28
5.000000,  0.00,    21615.0,   0.9111E+28
5.000000,  0.00,    21620.0,   0.9074E+28
5.000000,  0.00,    21625.0,   0.9075E+28
5.000000,  0.00,    21630.0,   0.9034E+28
5.000000,  0.00,    21635.0,   0.9031E+28
5.000000,  0.00,    21640.0,   0.9055E+28
5.000000,  0.00,    21645.0,   0.9028E+28
5.000000,  0.00,    21650.0,   0.8995E+28
5.000000,  0.00,    21655.0,   0.8916E+28
5.000000,  0.00,    21660.0,   0.8927E+28
5.000000,  0.00,    21665.0,   0.8964E+28
5.000000,  0.00,    21670.0,   0.8915E+28
5.000000,  0.00,    21675.0,   0.8897E+28
5.000000,  0.00,    21680.0,   0.8956E+28
5.000000,  0.00,    21685.0,   0.8997E+28
5.000000,  0.00,    21690.0,   0.9029E+28
5.000000,  0.00,    21695.0,   0.9028E+28
5.000000,  0.00,    21700.0,   0.9022E+28
5.000000,  0.00,    21705.0,   0.9011E+28
5.000000,  0.00,    21710.0,   0.9011E+28
5.000000,  0.00,    21715.0,   0.9052E+28
5.000000,  0.00,    21720.0,   0.9074E+28
5.000000,  0.00,    21725.0,   0.9055E+28
5.000000,  0.00,    21730.0,   0.9026E+28
5.000000,  0.00,    21735.0,   0.8992E+28
5.000000,  0.00,    21740.0,   0.8990E+28
5.000000,  0.00,    21745.0,   0.9013E+28
5.000000,  0.00,    21750.0,   0.8989E+28
5.000000,  0.00,    21755.0,   0.8960E+28
5.000000,  0.00,    21760.0,   0.8909E+28
5.000000,  0.00,    21765.0,   0.8870E+28
5.000000,  0.00,    21770.0,   0.8850E+28
5.000000,  0.00,    21775.0,   0.8831E+28
5.000000,  0.00,    21780.0,   0.8835E+28
5.000000,  0.00,    21785.0,   0.8714E+28
5.000000,  0.00,    21790.0,   0.8659E+28
5.000000,  0.00,    21795.0,   0.8720E+28
5.000000,  0.00,    21800.0,   0.8747E+28
5.000000,  0.00,    21805.0,   0.8787E+28
5.000000,  0.00,    21810.0,   0.8800E+28
5.000000,  0.00,    21815.0,   0.8769E+28
5.000000,  0.00,    21820.0,   0.8717E+28
5.000000,  0.00,    21825.0,   0.8688E+28
5.000000,  0.00,    21830.0,   0.8731E+28
5.000000,  0.00,    21835.0,   0.8777E+28
5.000000,  0.00,    21840.0,   0.8793E+28
5.000000,  0.00,    21845.0,   0.8783E+28
5.000000,  0.00,    21850.0,   0.8761E+28
5.000000,  0.00,    21855.0,   0.8758E+28
5.000000,  0.00,    21860.0,   0.8754E+28
5.000000,  0.00,    21865.0,   0.8740E+28
5.000000,  0.00,    21870.0,   0.8717E+28
5.000000,  0.00,    21875.0,   0.8686E+28
5.000000,  0.00,    21880.0,   0.8634E+28
5.000000,  0.00,    21885.0,   0.8573E+28
5.000000,  0.00,    21890.0,   0.8621E+28
5.000000,  0.00,    21895.0,   0.8634E+28
5.000000,  0.00,    21900.0,   0.8540E+28
5.000000,  0.00,    21905.0,   0.8526E+28
5.000000,  0.00,    21910.0,   0.8620E+28
5.000000,  0.00,    21915.0,   0.8631E+28
5.000000,  0.00,    21920.0,   0.8644E+28
5.000000,  0.00,    21925.0,   0.8651E+28
5.000000,  0.00,    21930.0,   0.8670E+28
5.000000,  0.00,    21935.0,   0.8682E+28
5.000000,  0.00,    21940.0,   0.8670E+28
5.000000,  0.00,    21945.0,   0.8661E+28
5.000000,  0.00,    21950.0,   0.8676E+28
5.000000,  0.00,    21955.0,   0.8687E+28
5.000000,  0.00,    21960.0,   0.8688E+28
5.000000,  0.00,    21965.0,   0.8675E+28
5.000000,  0.00,    21970.0,   0.8657E+28
5.000000,  0.00,    21975.0,   0.8647E+28
5.000000,  0.00,    21980.0,   0.8609E+28
5.000000,  0.00,    21985.0,   0.8591E+28
5.000000,  0.00,    21990.0,   0.8565E+28
5.000000,  0.00,    21995.0,   0.8545E+28
5.000000,  0.00,    22000.0,   0.8555E+28
5.000000,  0.00,    22005.0,   0.8526E+28
5.000000,  0.00,    22010.0,   0.8460E+28
5.000000,  0.00,    22015.0,   0.8498E+28
5.000000,  0.00,    22020.0,   0.8505E+28
5.000000,  0.00,    22025.0,   0.8491E+28
5.000000,  0.00,    22030.0,   0.8461E+28
5.000000,  0.00,    22035.0,   0.8500E+28
5.000000,  0.00,    22040.0,   0.8513E+28
5.000000,  0.00,    22045.0,   0.8501E+28
5.000000,  0.00,    22050.0,   0.8481E+28
5.000000,  0.00,    22055.0,   0.8374E+28
5.000000,  0.00,    22060.0,   0.8257E+28
5.000000,  0.00,    22065.0,   0.8292E+28
5.000000,  0.00,    22070.0,   0.8322E+28
5.000000,  0.00,    22075.0,   0.8378E+28
5.000000,  0.00,    22080.0,   0.8426E+28
5.000000,  0.00,    22085.0,   0.8413E+28
5.000000,  0.00,    22090.0,   0.8346E+28
5.000000,  0.00,    22095.0,   0.8385E+28
5.000000,  0.00,    22100.0,   0.8435E+28
5.000000,  0.00,    22105.0,   0.8463E+28
5.000000,  0.00,    22110.0,   0.8482E+28
5.000000,  0.00,    22115.0,   0.8492E+28
5.000000,  0.00,    22120.0,   0.8497E+28
5.000000,  0.00,    22125.0,   0.8505E+28
5.000000,  0.00,    22130.0,   0.8489E+28
5.000000,  0.00,    22135.0,   0.8474E+28
5.000000,  0.00,    22140.0,   0.8457E+28
5.000000,  0.00,    22145.0,   0.8441E+28
5.000000,  0.00,    22150.0,   0.8424E+28
5.000000,  0.00,    22155.0,   0.8406E+28
5.000000,  0.00,    22160.0,   0.8396E+28
5.000000,  0.00,    22165.0,   0.8374E+28
5.000000,  0.00,    22170.0,   0.8356E+28
5.000000,  0.00,    22175.0,   0.8330E+28
5.000000,  0.00,    22180.0,   0.8312E+28
5.000000,  0.00,    22185.0,   0.8300E+28
5.000000,  0.00,    22190.0,   0.8282E+28
5.000000,  0.00,    22195.0,   0.8261E+28
5.000000,  0.00,    22200.0,   0.8246E+28
5.000000,  0.00,    22205.0,   0.8239E+28
5.000000,  0.00,    22210.0,   0.8212E+28
5.000000,  0.00,    22215.0,   0.8158E+28
5.000000,  0.00,    22220.0,   0.8185E+28
5.000000,  0.00,    22225.0,   0.8235E+28
5.000000,  0.00,    22230.0,   0.8249E+28
5.000000,  0.00,    22235.0,   0.8208E+28
5.000000,  0.00,    22240.0,   0.8177E+28
5.000000,  0.00,    22245.0,   0.8230E+28
5.000000,  0.00,    22250.0,   0.8233E+28
5.000000,  0.00,    22255.0,   0.8246E+28
5.000000,  0.00,    22260.0,   0.8213E+28
5.000000,  0.00,    22265.0,   0.8143E+28
5.000000,  0.00,    22270.0,   0.8159E+28
5.000000,  0.00,    22275.0,   0.8149E+28
5.000000,  0.00,    22280.0,   0.8117E+28
5.000000,  0.00,    22285.0,   0.8148E+28
5.000000,  0.00,    22290.0,   0.8171E+28
5.000000,  0.00,    22295.0,   0.8177E+28
5.000000,  0.00,    22300.0,   0.8155E+28
5.000000,  0.00,    22305.0,   0.8138E+28
5.000000,  0.00,    22310.0,   0.8146E+28
5.000000,  0.00,    22315.0,   0.8112E+28
5.000000,  0.00,    22320.0,   0.8125E+28
5.000000,  0.00,    22325.0,   0.8160E+28
5.000000,  0.00,    22330.0,   0.8156E+28
