#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
1.000000,  0.00,    12830.0,   0.3592E+29
1.000000,  0.00,    12835.0,   0.3584E+29
1.000000,  0.00,    12840.0,   0.3578E+29
1.000000,  0.00,    12845.0,   0.3577E+29
1.000000,  0.00,    12850.0,   0.3580E+29
1.000000,  0.00,    12855.0,   0.3587E+29
1.000000,  0.00,    12860.0,   0.3597E+29
1.000000,  0.00,    12865.0,   0.3607E+29
1.000000,  0.00,    12870.0,   0.3617E+29
1.000000,  0.00,    12875.0,   0.3625E+29
1.000000,  0.00,    12880.0,   0.3630E+29
1.000000,  0.00,    12885.0,   0.3630E+29
1.000000,  0.00,    12890.0,   0.3626E+29
1.000000,  0.00,    12895.0,   0.3619E+29
1.000000,  0.00,    12900.0,   0.3611E+29
1.000000,  0.00,    12905.0,   0.3601E+29
1.000000,  0.00,    12910.0,   0.3593E+29
1.000000,  0.00,    12915.0,   0.3586E+29
1.000000,  0.00,    12920.0,   0.3581E+29
1.000000,  0.00,    12925.0,   0.3580E+29
1.000000,  0.00,    12930.0,   0.3581E+29
1.000000,  0.00,    12935.0,   0.3583E+29
1.000000,  0.00,    12940.0,   0.3586E+29
1.000000,  0.00,    12945.0,   0.3590E+29
1.000000,  0.00,    12950.0,   0.3592E+29
1.000000,  0.00,    12955.0,   0.3594E+29
1.000000,  0.00,    12960.0,   0.3594E+29
1.000000,  0.00,    12965.0,   0.3593E+29
1.000000,  0.00,    12970.0,   0.3590E+29
1.000000,  0.00,    12975.0,   0.3587E+29
1.000000,  0.00,    12980.0,   0.3585E+29
1.000000,  0.00,    12985.0,   0.3582E+29
1.000000,  0.00,    12990.0,   0.3580E+29
1.000000,  0.00,    12995.0,   0.3578E+29
1.000000,  0.00,    13000.0,   0.3578E+29
1.000000,  0.00,    13005.0,   0.3578E+29
1.000000,  0.00,    13010.0,   0.3578E+29
1.000000,  0.00,    13015.0,   0.3578E+29
1.000000,  0.00,    13020.0,   0.3578E+29
1.000000,  0.00,    13025.0,   0.3578E+29
1.000000,  0.00,    13030.0,   0.3576E+29
1.000000,  0.00,    13035.0,   0.3573E+29
1.000000,  0.00,    13040.0,   0.3570E+29
1.000000,  0.00,    13045.0,   0.3567E+29
1.000000,  0.00,    13050.0,   0.3564E+29
1.000000,  0.00,    13055.0,   0.3560E+29
1.000000,  0.00,    13060.0,   0.3558E+29
1.000000,  0.00,    13065.0,   0.3556E+29
1.000000,  0.00,    13070.0,   0.3554E+29
1.000000,  0.00,    13075.0,   0.3554E+29
1.000000,  0.00,    13080.0,   0.3554E+29
1.000000,  0.00,    13085.0,   0.3555E+29
1.000000,  0.00,    13090.0,   0.3555E+29
1.000000,  0.00,    13095.0,   0.3555E+29
1.000000,  0.00,    13100.0,   0.3556E+29
1.000000,  0.00,    13105.0,   0.3555E+29
1.000000,  0.00,    13110.0,   0.3554E+29
1.000000,  0.00,    13115.0,   0.3553E+29
1.000000,  0.00,    13120.0,   0.3551E+29
1.000000,  0.00,    13125.0,   0.3549E+29
1.000000,  0.00,    13130.0,   0.3547E+29
1.000000,  0.00,    13135.0,   0.3545E+29
1.000000,  0.00,    13140.0,   0.3543E+29
1.000000,  0.00,    13145.0,   0.3541E+29
1.000000,  0.00,    13150.0,   0.3539E+29
1.000000,  0.00,    13155.0,   0.3538E+29
1.000000,  0.00,    13160.0,   0.3536E+29
1.000000,  0.00,    13165.0,   0.3534E+29
1.000000,  0.00,    13170.0,   0.3533E+29
1.000000,  0.00,    13175.0,   0.3531E+29
1.000000,  0.00,    13180.0,   0.3530E+29
1.000000,  0.00,    13185.0,   0.3528E+29
1.000000,  0.00,    13190.0,   0.3526E+29
1.000000,  0.00,    13195.0,   0.3523E+29
1.000000,  0.00,    13200.0,   0.3521E+29
1.000000,  0.00,    13205.0,   0.3518E+29
1.000000,  0.00,    13210.0,   0.3515E+29
1.000000,  0.00,    13215.0,   0.3512E+29
1.000000,  0.00,    13220.0,   0.3509E+29
1.000000,  0.00,    13225.0,   0.3506E+29
1.000000,  0.00,    13230.0,   0.3504E+29
1.000000,  0.00,    13235.0,   0.3503E+29
1.000000,  0.00,    13240.0,   0.3503E+29
1.000000,  0.00,    13245.0,   0.3503E+29
1.000000,  0.00,    13250.0,   0.3503E+29
1.000000,  0.00,    13255.0,   0.3503E+29
1.000000,  0.00,    13260.0,   0.3502E+29
1.000000,  0.00,    13265.0,   0.3501E+29
1.000000,  0.00,    13270.0,   0.3499E+29
1.000000,  0.00,    13275.0,   0.3497E+29
1.000000,  0.00,    13280.0,   0.3494E+29
1.000000,  0.00,    13285.0,   0.3491E+29
1.000000,  0.00,    13290.0,   0.3488E+29
1.000000,  0.00,    13295.0,   0.3485E+29
1.000000,  0.00,    13300.0,   0.3482E+29
1.000000,  0.00,    13305.0,   0.3479E+29
1.000000,  0.00,    13310.0,   0.3476E+29
1.000000,  0.00,    13315.0,   0.3474E+29
1.000000,  0.00,    13320.0,   0.3473E+29
1.000000,  0.00,    13325.0,   0.3472E+29
1.000000,  0.00,    13330.0,   0.3472E+29
1.000000,  0.00,    13335.0,   0.3472E+29
1.000000,  0.00,    13340.0,   0.3473E+29
1.000000,  0.00,    13345.0,   0.3473E+29
1.000000,  0.00,    13350.0,   0.3473E+29
1.000000,  0.00,    13355.0,   0.3471E+29
1.000000,  0.00,    13360.0,   0.3468E+29
1.000000,  0.00,    13365.0,   0.3462E+29
1.000000,  0.00,    13370.0,   0.3454E+29
1.000000,  0.00,    13375.0,   0.3445E+29
1.000000,  0.00,    13380.0,   0.3437E+29
1.000000,  0.00,    13385.0,   0.3429E+29
1.000000,  0.00,    13390.0,   0.3424E+29
1.000000,  0.00,    13395.0,   0.3421E+29
1.000000,  0.00,    13400.0,   0.3422E+29
1.000000,  0.00,    13405.0,   0.3425E+29
1.000000,  0.00,    13410.0,   0.3430E+29
1.000000,  0.00,    13415.0,   0.3436E+29
1.000000,  0.00,    13420.0,   0.3441E+29
1.000000,  0.00,    13425.0,   0.3446E+29
1.000000,  0.00,    13430.0,   0.3448E+29
1.000000,  0.00,    13435.0,   0.3448E+29
1.000000,  0.00,    13440.0,   0.3446E+29
1.000000,  0.00,    13445.0,   0.3444E+29
1.000000,  0.00,    13450.0,   0.3440E+29
1.000000,  0.00,    13455.0,   0.3435E+29
1.000000,  0.00,    13460.0,   0.3431E+29
1.000000,  0.00,    13465.0,   0.3428E+29
1.000000,  0.00,    13470.0,   0.3424E+29
1.000000,  0.00,    13475.0,   0.3421E+29
1.000000,  0.00,    13480.0,   0.3419E+29
1.000000,  0.00,    13485.0,   0.3417E+29
1.000000,  0.00,    13490.0,   0.3415E+29
1.000000,  0.00,    13495.0,   0.3413E+29
1.000000,  0.00,    13500.0,   0.3409E+29
1.000000,  0.00,    13505.0,   0.3407E+29
1.000000,  0.00,    13510.0,   0.3406E+29
1.000000,  0.00,    13515.0,   0.3405E+29
1.000000,  0.00,    13520.0,   0.3404E+29
1.000000,  0.00,    13525.0,   0.3402E+29
1.000000,  0.00,    13530.0,   0.3401E+29
1.000000,  0.00,    13535.0,   0.3400E+29
1.000000,  0.00,    13540.0,   0.3399E+29
1.000000,  0.00,    13545.0,   0.3399E+29
1.000000,  0.00,    13550.0,   0.3399E+29
1.000000,  0.00,    13555.0,   0.3399E+29
1.000000,  0.00,    13560.0,   0.3399E+29
1.000000,  0.00,    13565.0,   0.3401E+29
1.000000,  0.00,    13570.0,   0.3402E+29
1.000000,  0.00,    13575.0,   0.3403E+29
1.000000,  0.00,    13580.0,   0.3402E+29
1.000000,  0.00,    13585.0,   0.3399E+29
1.000000,  0.00,    13590.0,   0.3394E+29
1.000000,  0.00,    13595.0,   0.3385E+29
1.000000,  0.00,    13600.0,   0.3372E+29
1.000000,  0.00,    13605.0,   0.3356E+29
1.000000,  0.00,    13610.0,   0.3340E+29
1.000000,  0.00,    13615.0,   0.3324E+29
1.000000,  0.00,    13620.0,   0.3311E+29
1.000000,  0.00,    13625.0,   0.3302E+29
1.000000,  0.00,    13630.0,   0.3299E+29
1.000000,  0.00,    13635.0,   0.3303E+29
1.000000,  0.00,    13640.0,   0.3312E+29
1.000000,  0.00,    13645.0,   0.3324E+29
1.000000,  0.00,    13650.0,   0.3338E+29
1.000000,  0.00,    13655.0,   0.3351E+29
1.000000,  0.00,    13660.0,   0.3362E+29
1.000000,  0.00,    13665.0,   0.3369E+29
1.000000,  0.00,    13670.0,   0.3371E+29
1.000000,  0.00,    13675.0,   0.3369E+29
1.000000,  0.00,    13680.0,   0.3365E+29
1.000000,  0.00,    13685.0,   0.3360E+29
1.000000,  0.00,    13690.0,   0.3354E+29
1.000000,  0.00,    13695.0,   0.3349E+29
1.000000,  0.00,    13700.0,   0.3346E+29
1.000000,  0.00,    13705.0,   0.3345E+29
1.000000,  0.00,    13710.0,   0.3346E+29
1.000000,  0.00,    13715.0,   0.3347E+29
1.000000,  0.00,    13720.0,   0.3347E+29
1.000000,  0.00,    13725.0,   0.3347E+29
1.000000,  0.00,    13730.0,   0.3345E+29
1.000000,  0.00,    13735.0,   0.3339E+29
1.000000,  0.00,    13740.0,   0.3332E+29
1.000000,  0.00,    13745.0,   0.3323E+29
1.000000,  0.00,    13750.0,   0.3313E+29
1.000000,  0.00,    13755.0,   0.3305E+29
1.000000,  0.00,    13760.0,   0.3297E+29
1.000000,  0.00,    13765.0,   0.3293E+29
1.000000,  0.00,    13770.0,   0.3292E+29
1.000000,  0.00,    13775.0,   0.3295E+29
1.000000,  0.00,    13780.0,   0.3300E+29
1.000000,  0.00,    13785.0,   0.3307E+29
1.000000,  0.00,    13790.0,   0.3314E+29
1.000000,  0.00,    13795.0,   0.3320E+29
1.000000,  0.00,    13800.0,   0.3324E+29
1.000000,  0.00,    13805.0,   0.3325E+29
1.000000,  0.00,    13810.0,   0.3324E+29
1.000000,  0.00,    13815.0,   0.3320E+29
1.000000,  0.00,    13820.0,   0.3316E+29
1.000000,  0.00,    13825.0,   0.3311E+29
1.000000,  0.00,    13830.0,   0.3308E+29
1.000000,  0.00,    13835.0,   0.3305E+29
1.000000,  0.00,    13840.0,   0.3305E+29
1.000000,  0.00,    13845.0,   0.3307E+29
1.000000,  0.00,    13850.0,   0.3310E+29
1.000000,  0.00,    13855.0,   0.3313E+29
1.000000,  0.00,    13860.0,   0.3314E+29
1.000000,  0.00,    13865.0,   0.3313E+29
1.000000,  0.00,    13870.0,   0.3309E+29
1.000000,  0.00,    13875.0,   0.3300E+29
1.000000,  0.00,    13880.0,   0.3286E+29
1.000000,  0.00,    13885.0,   0.3271E+29
1.000000,  0.00,    13890.0,   0.3254E+29
1.000000,  0.00,    13895.0,   0.3239E+29
1.000000,  0.00,    13900.0,   0.3227E+29
1.000000,  0.00,    13905.0,   0.3219E+29
1.000000,  0.00,    13910.0,   0.3218E+29
1.000000,  0.00,    13915.0,   0.3223E+29
1.000000,  0.00,    13920.0,   0.3233E+29
1.000000,  0.00,    13925.0,   0.3246E+29
1.000000,  0.00,    13930.0,   0.3259E+29
1.000000,  0.00,    13935.0,   0.3271E+29
1.000000,  0.00,    13940.0,   0.3280E+29
1.000000,  0.00,    13945.0,   0.3284E+29
1.000000,  0.00,    13950.0,   0.3283E+29
1.000000,  0.00,    13955.0,   0.3277E+29
1.000000,  0.00,    13960.0,   0.3268E+29
1.000000,  0.00,    13965.0,   0.3257E+29
1.000000,  0.00,    13970.0,   0.3246E+29
1.000000,  0.00,    13975.0,   0.3235E+29
1.000000,  0.00,    13980.0,   0.3225E+29
1.000000,  0.00,    13985.0,   0.3218E+29
1.000000,  0.00,    13990.0,   0.3214E+29
1.000000,  0.00,    13995.0,   0.3211E+29
1.000000,  0.00,    14000.0,   0.3211E+29
1.000000,  0.00,    14005.0,   0.3212E+29
1.000000,  0.00,    14010.0,   0.3215E+29
1.000000,  0.00,    14015.0,   0.3220E+29
1.000000,  0.00,    14020.0,   0.3225E+29
1.000000,  0.00,    14025.0,   0.3231E+29
1.000000,  0.00,    14030.0,   0.3236E+29
1.000000,  0.00,    14035.0,   0.3239E+29
1.000000,  0.00,    14040.0,   0.3239E+29
1.000000,  0.00,    14045.0,   0.3235E+29
1.000000,  0.00,    14050.0,   0.3226E+29
1.000000,  0.00,    14055.0,   0.3211E+29
1.000000,  0.00,    14060.0,   0.3192E+29
1.000000,  0.00,    14065.0,   0.3171E+29
1.000000,  0.00,    14070.0,   0.3148E+29
1.000000,  0.00,    14075.0,   0.3127E+29
1.000000,  0.00,    14080.0,   0.3110E+29
1.000000,  0.00,    14085.0,   0.3098E+29
1.000000,  0.00,    14090.0,   0.3093E+29
1.000000,  0.00,    14095.0,   0.3096E+29
1.000000,  0.00,    14100.0,   0.3105E+29
1.000000,  0.00,    14105.0,   0.3118E+29
1.000000,  0.00,    14110.0,   0.3134E+29
1.000000,  0.00,    14115.0,   0.3151E+29
1.000000,  0.00,    14120.0,   0.3168E+29
1.000000,  0.00,    14125.0,   0.3183E+29
1.000000,  0.00,    14130.0,   0.3195E+29
1.000000,  0.00,    14135.0,   0.3204E+29
1.000000,  0.00,    14140.0,   0.3209E+29
1.000000,  0.00,    14145.0,   0.3211E+29
1.000000,  0.00,    14150.0,   0.3209E+29
1.000000,  0.00,    14155.0,   0.3204E+29
1.000000,  0.00,    14160.0,   0.3196E+29
1.000000,  0.00,    14165.0,   0.3184E+29
1.000000,  0.00,    14170.0,   0.3169E+29
1.000000,  0.00,    14175.0,   0.3153E+29
1.000000,  0.00,    14180.0,   0.3136E+29
1.000000,  0.00,    14185.0,   0.3120E+29
1.000000,  0.00,    14190.0,   0.3106E+29
1.000000,  0.00,    14195.0,   0.3095E+29
1.000000,  0.00,    14200.0,   0.3088E+29
1.000000,  0.00,    14205.0,   0.3085E+29
1.000000,  0.00,    14210.0,   0.3085E+29
1.000000,  0.00,    14215.0,   0.3086E+29
1.000000,  0.00,    14220.0,   0.3088E+29
1.000000,  0.00,    14225.0,   0.3090E+29
1.000000,  0.00,    14230.0,   0.3090E+29
1.000000,  0.00,    14235.0,   0.3086E+29
1.000000,  0.00,    14240.0,   0.3079E+29
1.000000,  0.00,    14245.0,   0.3069E+29
1.000000,  0.00,    14250.0,   0.3057E+29
1.000000,  0.00,    14255.0,   0.3044E+29
1.000000,  0.00,    14260.0,   0.3033E+29
1.000000,  0.00,    14265.0,   0.3025E+29
1.000000,  0.00,    14270.0,   0.3021E+29
1.000000,  0.00,    14275.0,   0.3023E+29
1.000000,  0.00,    14280.0,   0.3031E+29
1.000000,  0.00,    14285.0,   0.3045E+29
1.000000,  0.00,    14290.0,   0.3063E+29
1.000000,  0.00,    14295.0,   0.3083E+29
1.000000,  0.00,    14300.0,   0.3103E+29
1.000000,  0.00,    14305.0,   0.3110E+29
1.000000,  0.00,    14310.0,   0.3120E+29
1.000000,  0.00,    14315.0,   0.3133E+29
1.000000,  0.00,    14320.0,   0.3145E+29
1.000000,  0.00,    14325.0,   0.3150E+29
1.000000,  0.00,    14330.0,   0.3145E+29
1.000000,  0.00,    14335.0,   0.3132E+29
1.000000,  0.00,    14340.0,   0.3116E+29
1.000000,  0.00,    14345.0,   0.3100E+29
1.000000,  0.00,    14350.0,   0.3087E+29
1.000000,  0.00,    14355.0,   0.3080E+29
1.000000,  0.00,    14360.0,   0.3080E+29
1.000000,  0.00,    14365.0,   0.3088E+29
1.000000,  0.00,    14370.0,   0.3099E+29
1.000000,  0.00,    14375.0,   0.3107E+29
1.000000,  0.00,    14380.0,   0.3110E+29
1.000000,  0.00,    14385.0,   0.3110E+29
1.000000,  0.00,    14390.0,   0.3108E+29
1.000000,  0.00,    14395.0,   0.3105E+29
1.000000,  0.00,    14400.0,   0.3100E+29
1.000000,  0.00,    14405.0,   0.3095E+29
1.000000,  0.00,    14410.0,   0.3090E+29
1.000000,  0.00,    14415.0,   0.3084E+29
1.000000,  0.00,    14420.0,   0.3078E+29
1.000000,  0.00,    14425.0,   0.3073E+29
1.000000,  0.00,    14430.0,   0.3069E+29
1.000000,  0.00,    14435.0,   0.3066E+29
1.000000,  0.00,    14440.0,   0.3065E+29
1.000000,  0.00,    14445.0,   0.3067E+29
1.000000,  0.00,    14450.0,   0.3071E+29
1.000000,  0.00,    14455.0,   0.3077E+29
1.000000,  0.00,    14460.0,   0.3081E+29
1.000000,  0.00,    14465.0,   0.3083E+29
1.000000,  0.00,    14470.0,   0.3085E+29
1.000000,  0.00,    14475.0,   0.3087E+29
1.000000,  0.00,    14480.0,   0.3088E+29
1.000000,  0.00,    14485.0,   0.3087E+29
1.000000,  0.00,    14490.0,   0.3084E+29
1.000000,  0.00,    14495.0,   0.3080E+29
1.000000,  0.00,    14500.0,   0.3079E+29
1.000000,  0.00,    14505.0,   0.3070E+29
1.000000,  0.00,    14510.0,   0.3059E+29
1.000000,  0.00,    14515.0,   0.3052E+29
1.000000,  0.00,    14520.0,   0.3053E+29
1.000000,  0.00,    14525.0,   0.3060E+29
1.000000,  0.00,    14530.0,   0.3071E+29
1.000000,  0.00,    14535.0,   0.3081E+29
1.000000,  0.00,    14540.0,   0.3088E+29
1.000000,  0.00,    14545.0,   0.3089E+29
1.000000,  0.00,    14550.0,   0.3085E+29
1.000000,  0.00,    14555.0,   0.3078E+29
1.000000,  0.00,    14560.0,   0.3072E+29
1.000000,  0.00,    14565.0,   0.3070E+29
1.000000,  0.00,    14570.0,   0.3071E+29
1.000000,  0.00,    14575.0,   0.3070E+29
1.000000,  0.00,    14580.0,   0.3065E+29
1.000000,  0.00,    14585.0,   0.3051E+29
1.000000,  0.00,    14590.0,   0.3026E+29
1.000000,  0.00,    14595.0,   0.2992E+29
1.000000,  0.00,    14600.0,   0.2955E+29
1.000000,  0.00,    14605.0,   0.2926E+29
1.000000,  0.00,    14610.0,   0.2915E+29
1.000000,  0.00,    14615.0,   0.2923E+29
1.000000,  0.00,    14620.0,   0.2947E+29
1.000000,  0.00,    14625.0,   0.2977E+29
1.000000,  0.00,    14630.0,   0.3005E+29
1.000000,  0.00,    14635.0,   0.3021E+29
1.000000,  0.00,    14640.0,   0.3023E+29
1.000000,  0.00,    14645.0,   0.3010E+29
1.000000,  0.00,    14650.0,   0.2988E+29
1.000000,  0.00,    14655.0,   0.2966E+29
1.000000,  0.00,    14660.0,   0.2952E+29
1.000000,  0.00,    14665.0,   0.2950E+29
1.000000,  0.00,    14670.0,   0.2957E+29
1.000000,  0.00,    14675.0,   0.2968E+29
1.000000,  0.00,    14680.0,   0.2977E+29
1.000000,  0.00,    14685.0,   0.2983E+29
1.000000,  0.00,    14690.0,   0.2985E+29
1.000000,  0.00,    14695.0,   0.2987E+29
1.000000,  0.00,    14700.0,   0.2991E+29
1.000000,  0.00,    14705.0,   0.3000E+29
1.000000,  0.00,    14710.0,   0.3013E+29
1.000000,  0.00,    14715.0,   0.3026E+29
1.000000,  0.00,    14720.0,   0.3033E+29
1.000000,  0.00,    14725.0,   0.3033E+29
1.000000,  0.00,    14730.0,   0.3025E+29
1.000000,  0.00,    14735.0,   0.3014E+29
1.000000,  0.00,    14740.0,   0.3004E+29
1.000000,  0.00,    14745.0,   0.2996E+29
1.000000,  0.00,    14750.0,   0.2992E+29
1.000000,  0.00,    14755.0,   0.2992E+29
1.000000,  0.00,    14760.0,   0.2992E+29
1.000000,  0.00,    14765.0,   0.2992E+29
1.000000,  0.00,    14770.0,   0.2989E+29
1.000000,  0.00,    14775.0,   0.2983E+29
1.000000,  0.00,    14780.0,   0.2978E+29
1.000000,  0.00,    14785.0,   0.2974E+29
1.000000,  0.00,    14790.0,   0.2975E+29
1.000000,  0.00,    14795.0,   0.2979E+29
1.000000,  0.00,    14800.0,   0.2987E+29
1.000000,  0.00,    14805.0,   0.2996E+29
1.000000,  0.00,    14810.0,   0.3005E+29
1.000000,  0.00,    14815.0,   0.3011E+29
1.000000,  0.00,    14820.0,   0.3016E+29
1.000000,  0.00,    14825.0,   0.3020E+29
1.000000,  0.00,    14830.0,   0.3024E+29
1.000000,  0.00,    14835.0,   0.3027E+29
1.000000,  0.00,    14840.0,   0.3027E+29
1.000000,  0.00,    14845.0,   0.3016E+29
1.000000,  0.00,    14850.0,   0.2993E+29
1.000000,  0.00,    14855.0,   0.2962E+29
1.000000,  0.00,    14860.0,   0.2925E+29
1.000000,  0.00,    14865.0,   0.2894E+29
1.000000,  0.00,    14870.0,   0.2872E+29
1.000000,  0.00,    14875.0,   0.2861E+29
1.000000,  0.00,    14880.0,   0.2864E+29
1.000000,  0.00,    14885.0,   0.2876E+29
1.000000,  0.00,    14890.0,   0.2893E+29
1.000000,  0.00,    14895.0,   0.2913E+29
1.000000,  0.00,    14900.0,   0.2934E+29
1.000000,  0.00,    14905.0,   0.2943E+29
1.000000,  0.00,    14910.0,   0.2957E+29
1.000000,  0.00,    14915.0,   0.2971E+29
1.000000,  0.00,    14920.0,   0.2985E+29
1.000000,  0.00,    14925.0,   0.2997E+29
1.000000,  0.00,    14930.0,   0.3006E+29
1.000000,  0.00,    14935.0,   0.3012E+29
1.000000,  0.00,    14940.0,   0.3017E+29
1.000000,  0.00,    14945.0,   0.3020E+29
1.000000,  0.00,    14950.0,   0.3021E+29
1.000000,  0.00,    14955.0,   0.3022E+29
1.000000,  0.00,    14960.0,   0.3024E+29
1.000000,  0.00,    14965.0,   0.3025E+29
1.000000,  0.00,    14970.0,   0.3026E+29
1.000000,  0.00,    14975.0,   0.3024E+29
1.000000,  0.00,    14980.0,   0.3018E+29
1.000000,  0.00,    14985.0,   0.3012E+29
1.000000,  0.00,    14990.0,   0.3004E+29
1.000000,  0.00,    14995.0,   0.2993E+29
1.000000,  0.00,    15000.0,   0.2980E+29
1.000000,  0.00,    15005.0,   0.2966E+29
1.000000,  0.00,    15010.0,   0.2936E+29
1.000000,  0.00,    15015.0,   0.2886E+29
1.000000,  0.00,    15020.0,   0.2815E+29
1.000000,  0.00,    15025.0,   0.2748E+29
1.000000,  0.00,    15030.0,   0.2697E+29
1.000000,  0.00,    15035.0,   0.2677E+29
1.000000,  0.00,    15040.0,   0.2690E+29
1.000000,  0.00,    15045.0,   0.2734E+29
1.000000,  0.00,    15050.0,   0.2797E+29
1.000000,  0.00,    15055.0,   0.2871E+29
1.000000,  0.00,    15060.0,   0.2935E+29
1.000000,  0.00,    15065.0,   0.2965E+29
1.000000,  0.00,    15070.0,   0.2986E+29
1.000000,  0.00,    15075.0,   0.2998E+29
1.000000,  0.00,    15080.0,   0.3002E+29
1.000000,  0.00,    15085.0,   0.2997E+29
1.000000,  0.00,    15090.0,   0.2989E+29
1.000000,  0.00,    15095.0,   0.2981E+29
1.000000,  0.00,    15100.0,   0.2974E+29
1.000000,  0.00,    15105.0,   0.2969E+29
1.000000,  0.00,    15110.0,   0.2965E+29
1.000000,  0.00,    15115.0,   0.2963E+29
1.000000,  0.00,    15120.0,   0.2961E+29
1.000000,  0.00,    15125.0,   0.2959E+29
1.000000,  0.00,    15130.0,   0.2957E+29
1.000000,  0.00,    15135.0,   0.2957E+29
1.000000,  0.00,    15140.0,   0.2957E+29
1.000000,  0.00,    15145.0,   0.2958E+29
1.000000,  0.00,    15150.0,   0.2960E+29
1.000000,  0.00,    15155.0,   0.2962E+29
1.000000,  0.00,    15160.0,   0.2963E+29
1.000000,  0.00,    15165.0,   0.2963E+29
1.000000,  0.00,    15170.0,   0.2963E+29
1.000000,  0.00,    15175.0,   0.2964E+29
1.000000,  0.00,    15180.0,   0.2967E+29
1.000000,  0.00,    15185.0,   0.2971E+29
1.000000,  0.00,    15190.0,   0.2977E+29
1.000000,  0.00,    15195.0,   0.2982E+29
1.000000,  0.00,    15200.0,   0.2983E+29
1.000000,  0.00,    15205.0,   0.2981E+29
1.000000,  0.00,    15210.0,   0.2976E+29
1.000000,  0.00,    15215.0,   0.2967E+29
1.000000,  0.00,    15220.0,   0.2958E+29
1.000000,  0.00,    15225.0,   0.2952E+29
1.000000,  0.00,    15230.0,   0.2950E+29
1.000000,  0.00,    15235.0,   0.2952E+29
1.000000,  0.00,    15240.0,   0.2958E+29
1.000000,  0.00,    15245.0,   0.2964E+29
1.000000,  0.00,    15250.0,   0.2967E+29
1.000000,  0.00,    15255.0,   0.2964E+29
1.000000,  0.00,    15260.0,   0.2957E+29
1.000000,  0.00,    15265.0,   0.2946E+29
1.000000,  0.00,    15270.0,   0.2935E+29
1.000000,  0.00,    15275.0,   0.2926E+29
1.000000,  0.00,    15280.0,   0.2922E+29
1.000000,  0.00,    15285.0,   0.2925E+29
1.000000,  0.00,    15290.0,   0.2932E+29
1.000000,  0.00,    15295.0,   0.2942E+29
1.000000,  0.00,    15300.0,   0.2950E+29
1.000000,  0.00,    15305.0,   0.2954E+29
1.000000,  0.00,    15310.0,   0.2952E+29
1.000000,  0.00,    15315.0,   0.2945E+29
1.000000,  0.00,    15320.0,   0.2934E+29
1.000000,  0.00,    15325.0,   0.2923E+29
1.000000,  0.00,    15330.0,   0.2913E+29
1.000000,  0.00,    15335.0,   0.2905E+29
1.000000,  0.00,    15340.0,   0.2901E+29
1.000000,  0.00,    15345.0,   0.2898E+29
1.000000,  0.00,    15350.0,   0.2897E+29
1.000000,  0.00,    15355.0,   0.2897E+29
1.000000,  0.00,    15360.0,   0.2898E+29
1.000000,  0.00,    15365.0,   0.2901E+29
1.000000,  0.00,    15370.0,   0.2905E+29
1.000000,  0.00,    15375.0,   0.2912E+29
1.000000,  0.00,    15380.0,   0.2921E+29
1.000000,  0.00,    15385.0,   0.2931E+29
1.000000,  0.00,    15390.0,   0.2940E+29
1.000000,  0.00,    15395.0,   0.2946E+29
1.000000,  0.00,    15400.0,   0.2946E+29
1.000000,  0.00,    15405.0,   0.2940E+29
1.000000,  0.00,    15410.0,   0.2927E+29
1.000000,  0.00,    15415.0,   0.2911E+29
1.000000,  0.00,    15420.0,   0.2894E+29
1.000000,  0.00,    15425.0,   0.2881E+29
1.000000,  0.00,    15430.0,   0.2872E+29
1.000000,  0.00,    15435.0,   0.2870E+29
1.000000,  0.00,    15440.0,   0.2874E+29
1.000000,  0.00,    15445.0,   0.2883E+29
1.000000,  0.00,    15450.0,   0.2896E+29
1.000000,  0.00,    15455.0,   0.2908E+29
1.000000,  0.00,    15460.0,   0.2919E+29
1.000000,  0.00,    15465.0,   0.2927E+29
1.000000,  0.00,    15470.0,   0.2933E+29
1.000000,  0.00,    15475.0,   0.2938E+29
1.000000,  0.00,    15480.0,   0.2940E+29
1.000000,  0.00,    15485.0,   0.2940E+29
1.000000,  0.00,    15490.0,   0.2937E+29
1.000000,  0.00,    15495.0,   0.2930E+29
1.000000,  0.00,    15500.0,   0.2919E+29
1.000000,  0.00,    15505.0,   0.2904E+29
1.000000,  0.00,    15510.0,   0.2887E+29
1.000000,  0.00,    15515.0,   0.2869E+29
1.000000,  0.00,    15520.0,   0.2851E+29
1.000000,  0.00,    15525.0,   0.2835E+29
1.000000,  0.00,    15530.0,   0.2821E+29
1.000000,  0.00,    15535.0,   0.2811E+29
1.000000,  0.00,    15540.0,   0.2807E+29
1.000000,  0.00,    15545.0,   0.2808E+29
1.000000,  0.00,    15550.0,   0.2811E+29
1.000000,  0.00,    15555.0,   0.2816E+29
1.000000,  0.00,    15560.0,   0.2819E+29
1.000000,  0.00,    15565.0,   0.2821E+29
1.000000,  0.00,    15570.0,   0.2827E+29
1.000000,  0.00,    15575.0,   0.2837E+29
1.000000,  0.00,    15580.0,   0.2849E+29
1.000000,  0.00,    15585.0,   0.2864E+29
1.000000,  0.00,    15590.0,   0.2881E+29
1.000000,  0.00,    15595.0,   0.2898E+29
