#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
3.000000,  0.00,    19600.0,   0.1403E+29
3.000000,  0.00,    19605.0,   0.1399E+29
3.000000,  0.00,    19610.0,   0.1395E+29
3.000000,  0.00,    19615.0,   0.1393E+29
3.000000,  0.00,    19620.0,   0.1390E+29
3.000000,  0.00,    19625.0,   0.1388E+29
3.000000,  0.00,    19630.0,   0.1388E+29
3.000000,  0.00,    19635.0,   0.1388E+29
3.000000,  0.00,    19640.0,   0.1389E+29
3.000000,  0.00,    19645.0,   0.1390E+29
3.000000,  0.00,    19650.0,   0.1392E+29
3.000000,  0.00,    19655.0,   0.1394E+29
3.000000,  0.00,    19660.0,   0.1395E+29
3.000000,  0.00,    19665.0,   0.1396E+29
3.000000,  0.00,    19670.0,   0.1396E+29
3.000000,  0.00,    19675.0,   0.1396E+29
3.000000,  0.00,    19680.0,   0.1396E+29
3.000000,  0.00,    19685.0,   0.1395E+29
3.000000,  0.00,    19690.0,   0.1394E+29
3.000000,  0.00,    19695.0,   0.1392E+29
3.000000,  0.00,    19700.0,   0.1390E+29
3.000000,  0.00,    19705.0,   0.1388E+29
3.000000,  0.00,    19710.0,   0.1384E+29
3.000000,  0.00,    19715.0,   0.1380E+29
3.000000,  0.00,    19720.0,   0.1375E+29
3.000000,  0.00,    19725.0,   0.1370E+29
3.000000,  0.00,    19730.0,   0.1363E+29
3.000000,  0.00,    19735.0,   0.1357E+29
3.000000,  0.00,    19740.0,   0.1351E+29
3.000000,  0.00,    19745.0,   0.1346E+29
3.000000,  0.00,    19750.0,   0.1341E+29
3.000000,  0.00,    19755.0,   0.1338E+29
3.000000,  0.00,    19760.0,   0.1337E+29
3.000000,  0.00,    19765.0,   0.1338E+29
3.000000,  0.00,    19770.0,   0.1340E+29
3.000000,  0.00,    19775.0,   0.1343E+29
3.000000,  0.00,    19780.0,   0.1348E+29
3.000000,  0.00,    19785.0,   0.1353E+29
3.000000,  0.00,    19790.0,   0.1358E+29
3.000000,  0.00,    19795.0,   0.1363E+29
3.000000,  0.00,    19800.0,   0.1367E+29
3.000000,  0.00,    19805.0,   0.1368E+29
3.000000,  0.00,    19810.0,   0.1368E+29
3.000000,  0.00,    19815.0,   0.1364E+29
3.000000,  0.00,    19820.0,   0.1359E+29
3.000000,  0.00,    19825.0,   0.1351E+29
3.000000,  0.00,    19830.0,   0.1343E+29
3.000000,  0.00,    19835.0,   0.1333E+29
3.000000,  0.00,    19840.0,   0.1322E+29
3.000000,  0.00,    19845.0,   0.1312E+29
3.000000,  0.00,    19850.0,   0.1302E+29
3.000000,  0.00,    19855.0,   0.1293E+29
3.000000,  0.00,    19860.0,   0.1286E+29
3.000000,  0.00,    19865.0,   0.1281E+29
3.000000,  0.00,    19870.0,   0.1277E+29
3.000000,  0.00,    19875.0,   0.1275E+29
3.000000,  0.00,    19880.0,   0.1274E+29
3.000000,  0.00,    19885.0,   0.1275E+29
3.000000,  0.00,    19890.0,   0.1276E+29
3.000000,  0.00,    19895.0,   0.1278E+29
3.000000,  0.00,    19900.0,   0.1281E+29
3.000000,  0.00,    19905.0,   0.1284E+29
3.000000,  0.00,    19910.0,   0.1288E+29
3.000000,  0.00,    19915.0,   0.1293E+29
3.000000,  0.00,    19920.0,   0.1298E+29
3.000000,  0.00,    19925.0,   0.1302E+29
3.000000,  0.00,    19930.0,   0.1307E+29
3.000000,  0.00,    19935.0,   0.1311E+29
3.000000,  0.00,    19940.0,   0.1315E+29
3.000000,  0.00,    19945.0,   0.1319E+29
3.000000,  0.00,    19950.0,   0.1322E+29
3.000000,  0.00,    19955.0,   0.1324E+29
3.000000,  0.00,    19960.0,   0.1324E+29
3.000000,  0.00,    19965.0,   0.1324E+29
3.000000,  0.00,    19970.0,   0.1322E+29
3.000000,  0.00,    19975.0,   0.1320E+29
3.000000,  0.00,    19980.0,   0.1316E+29
3.000000,  0.00,    19985.0,   0.1311E+29
3.000000,  0.00,    19990.0,   0.1305E+29
3.000000,  0.00,    19995.0,   0.1299E+29
3.000000,  0.00,    20000.0,   0.1293E+29
3.000000,  0.00,    20005.0,   0.1287E+29
3.000000,  0.00,    20010.0,   0.1281E+29
3.000000,  0.00,    20015.0,   0.1277E+29
3.000000,  0.00,    20020.0,   0.1274E+29
3.000000,  0.00,    20025.0,   0.1274E+29
3.000000,  0.00,    20030.0,   0.1278E+29
3.000000,  0.00,    20035.0,   0.1285E+29
3.000000,  0.00,    20040.0,   0.1293E+29
3.000000,  0.00,    20045.0,   0.1302E+29
3.000000,  0.00,    20050.0,   0.1308E+29
3.000000,  0.00,    20055.0,   0.1311E+29
3.000000,  0.00,    20060.0,   0.1311E+29
3.000000,  0.00,    20065.0,   0.1310E+29
3.000000,  0.00,    20070.0,   0.1307E+29
3.000000,  0.00,    20075.0,   0.1305E+29
3.000000,  0.00,    20080.0,   0.1302E+29
3.000000,  0.00,    20085.0,   0.1300E+29
3.000000,  0.00,    20090.0,   0.1298E+29
3.000000,  0.00,    20095.0,   0.1296E+29
3.000000,  0.00,    20100.0,   0.1295E+29
3.000000,  0.00,    20105.0,   0.1296E+29
3.000000,  0.00,    20110.0,   0.1297E+29
3.000000,  0.00,    20115.0,   0.1300E+29
3.000000,  0.00,    20120.0,   0.1304E+29
3.000000,  0.00,    20125.0,   0.1308E+29
3.000000,  0.00,    20130.0,   0.1313E+29
3.000000,  0.00,    20135.0,   0.1308E+29
3.000000,  0.00,    20140.0,   0.1310E+29
3.000000,  0.00,    20145.0,   0.1317E+29
3.000000,  0.00,    20150.0,   0.1310E+29
3.000000,  0.00,    20155.0,   0.1304E+29
3.000000,  0.00,    20160.0,   0.1298E+29
3.000000,  0.00,    20165.0,   0.1293E+29
3.000000,  0.00,    20170.0,   0.1290E+29
3.000000,  0.00,    20175.0,   0.1285E+29
3.000000,  0.00,    20180.0,   0.1277E+29
3.000000,  0.00,    20185.0,   0.1281E+29
3.000000,  0.00,    20190.0,   0.1282E+29
3.000000,  0.00,    20195.0,   0.1278E+29
3.000000,  0.00,    20200.0,   0.1277E+29
3.000000,  0.00,    20205.0,   0.1277E+29
3.000000,  0.00,    20210.0,   0.1282E+29
3.000000,  0.00,    20215.0,   0.1282E+29
3.000000,  0.00,    20220.0,   0.1280E+29
3.000000,  0.00,    20225.0,   0.1281E+29
3.000000,  0.00,    20230.0,   0.1286E+29
3.000000,  0.00,    20235.0,   0.1283E+29
3.000000,  0.00,    20240.0,   0.1282E+29
3.000000,  0.00,    20245.0,   0.1264E+29
3.000000,  0.00,    20250.0,   0.1274E+29
3.000000,  0.00,    20255.0,   0.1273E+29
3.000000,  0.00,    20260.0,   0.1271E+29
3.000000,  0.00,    20265.0,   0.1268E+29
3.000000,  0.00,    20270.0,   0.1267E+29
3.000000,  0.00,    20275.0,   0.1267E+29
3.000000,  0.00,    20280.0,   0.1265E+29
3.000000,  0.00,    20285.0,   0.1257E+29
3.000000,  0.00,    20290.0,   0.1251E+29
3.000000,  0.00,    20295.0,   0.1257E+29
3.000000,  0.00,    20300.0,   0.1256E+29
3.000000,  0.00,    20305.0,   0.1256E+29
3.000000,  0.00,    20310.0,   0.1264E+29
3.000000,  0.00,    20315.0,   0.1269E+29
3.000000,  0.00,    20320.0,   0.1266E+29
3.000000,  0.00,    20325.0,   0.1265E+29
3.000000,  0.00,    20330.0,   0.1266E+29
3.000000,  0.00,    20335.0,   0.1262E+29
3.000000,  0.00,    20340.0,   0.1259E+29
3.000000,  0.00,    20345.0,   0.1260E+29
3.000000,  0.00,    20350.0,   0.1252E+29
3.000000,  0.00,    20355.0,   0.1247E+29
3.000000,  0.00,    20360.0,   0.1244E+29
3.000000,  0.00,    20365.0,   0.1247E+29
3.000000,  0.00,    20370.0,   0.1240E+29
3.000000,  0.00,    20375.0,   0.1238E+29
3.000000,  0.00,    20380.0,   0.1232E+29
3.000000,  0.00,    20385.0,   0.1229E+29
3.000000,  0.00,    20390.0,   0.1233E+29
3.000000,  0.00,    20395.0,   0.1230E+29
3.000000,  0.00,    20400.0,   0.1230E+29
3.000000,  0.00,    20405.0,   0.1232E+29
3.000000,  0.00,    20410.0,   0.1225E+29
3.000000,  0.00,    20415.0,   0.1227E+29
3.000000,  0.00,    20420.0,   0.1228E+29
3.000000,  0.00,    20425.0,   0.1232E+29
3.000000,  0.00,    20430.0,   0.1233E+29
3.000000,  0.00,    20435.0,   0.1230E+29
3.000000,  0.00,    20440.0,   0.1228E+29
3.000000,  0.00,    20445.0,   0.1220E+29
3.000000,  0.00,    20450.0,   0.1218E+29
3.000000,  0.00,    20455.0,   0.1219E+29
3.000000,  0.00,    20460.0,   0.1217E+29
3.000000,  0.00,    20465.0,   0.1220E+29
3.000000,  0.00,    20470.0,   0.1217E+29
3.000000,  0.00,    20475.0,   0.1214E+29
3.000000,  0.00,    20480.0,   0.1219E+29
3.000000,  0.00,    20485.0,   0.1219E+29
3.000000,  0.00,    20490.0,   0.1219E+29
3.000000,  0.00,    20495.0,   0.1217E+29
3.000000,  0.00,    20500.0,   0.1210E+29
3.000000,  0.00,    20505.0,   0.1213E+29
3.000000,  0.00,    20510.0,   0.1221E+29
3.000000,  0.00,    20515.0,   0.1218E+29
3.000000,  0.00,    20520.0,   0.1215E+29
3.000000,  0.00,    20525.0,   0.1215E+29
3.000000,  0.00,    20530.0,   0.1215E+29
3.000000,  0.00,    20535.0,   0.1212E+29
3.000000,  0.00,    20540.0,   0.1205E+29
3.000000,  0.00,    20545.0,   0.1197E+29
3.000000,  0.00,    20550.0,   0.1196E+29
3.000000,  0.00,    20555.0,   0.1195E+29
3.000000,  0.00,    20560.0,   0.1190E+29
3.000000,  0.00,    20565.0,   0.1185E+29
3.000000,  0.00,    20570.0,   0.1186E+29
3.000000,  0.00,    20575.0,   0.1190E+29
3.000000,  0.00,    20580.0,   0.1191E+29
3.000000,  0.00,    20585.0,   0.1193E+29
3.000000,  0.00,    20590.0,   0.1190E+29
3.000000,  0.00,    20595.0,   0.1194E+29
3.000000,  0.00,    20600.0,   0.1192E+29
3.000000,  0.00,    20605.0,   0.1191E+29
3.000000,  0.00,    20610.0,   0.1195E+29
3.000000,  0.00,    20615.0,   0.1202E+29
3.000000,  0.00,    20620.0,   0.1198E+29
3.000000,  0.00,    20625.0,   0.1201E+29
3.000000,  0.00,    20630.0,   0.1201E+29
3.000000,  0.00,    20635.0,   0.1187E+29
3.000000,  0.00,    20640.0,   0.1192E+29
3.000000,  0.00,    20645.0,   0.1196E+29
3.000000,  0.00,    20650.0,   0.1192E+29
3.000000,  0.00,    20655.0,   0.1196E+29
3.000000,  0.00,    20660.0,   0.1199E+29
3.000000,  0.00,    20665.0,   0.1196E+29
3.000000,  0.00,    20670.0,   0.1195E+29
3.000000,  0.00,    20675.0,   0.1192E+29
3.000000,  0.00,    20680.0,   0.1189E+29
3.000000,  0.00,    20685.0,   0.1187E+29
3.000000,  0.00,    20690.0,   0.1185E+29
3.000000,  0.00,    20695.0,   0.1183E+29
3.000000,  0.00,    20700.0,   0.1174E+29
3.000000,  0.00,    20705.0,   0.1168E+29
3.000000,  0.00,    20710.0,   0.1174E+29
3.000000,  0.00,    20715.0,   0.1172E+29
3.000000,  0.00,    20720.0,   0.1166E+29
3.000000,  0.00,    20725.0,   0.1167E+29
3.000000,  0.00,    20730.0,   0.1168E+29
3.000000,  0.00,    20735.0,   0.1167E+29
3.000000,  0.00,    20740.0,   0.1156E+29
3.000000,  0.00,    20745.0,   0.1160E+29
3.000000,  0.00,    20750.0,   0.1164E+29
3.000000,  0.00,    20755.0,   0.1166E+29
3.000000,  0.00,    20760.0,   0.1168E+29
3.000000,  0.00,    20765.0,   0.1163E+29
3.000000,  0.00,    20770.0,   0.1160E+29
3.000000,  0.00,    20775.0,   0.1160E+29
3.000000,  0.00,    20780.0,   0.1159E+29
3.000000,  0.00,    20785.0,   0.1156E+29
3.000000,  0.00,    20790.0,   0.1153E+29
3.000000,  0.00,    20795.0,   0.1144E+29
3.000000,  0.00,    20800.0,   0.1139E+29
3.000000,  0.00,    20805.0,   0.1136E+29
3.000000,  0.00,    20810.0,   0.1133E+29
3.000000,  0.00,    20815.0,   0.1137E+29
3.000000,  0.00,    20820.0,   0.1134E+29
3.000000,  0.00,    20825.0,   0.1137E+29
3.000000,  0.00,    20830.0,   0.1140E+29
3.000000,  0.00,    20835.0,   0.1138E+29
3.000000,  0.00,    20840.0,   0.1139E+29
3.000000,  0.00,    20845.0,   0.1134E+29
3.000000,  0.00,    20850.0,   0.1133E+29
3.000000,  0.00,    20855.0,   0.1136E+29
3.000000,  0.00,    20860.0,   0.1139E+29
3.000000,  0.00,    20865.0,   0.1145E+29
3.000000,  0.00,    20870.0,   0.1145E+29
3.000000,  0.00,    20875.0,   0.1144E+29
3.000000,  0.00,    20880.0,   0.1142E+29
3.000000,  0.00,    20885.0,   0.1144E+29
3.000000,  0.00,    20890.0,   0.1145E+29
3.000000,  0.00,    20895.0,   0.1145E+29
3.000000,  0.00,    20900.0,   0.1145E+29
3.000000,  0.00,    20905.0,   0.1143E+29
3.000000,  0.00,    20910.0,   0.1141E+29
3.000000,  0.00,    20915.0,   0.1145E+29
3.000000,  0.00,    20920.0,   0.1141E+29
3.000000,  0.00,    20925.0,   0.1140E+29
3.000000,  0.00,    20930.0,   0.1142E+29
3.000000,  0.00,    20935.0,   0.1139E+29
3.000000,  0.00,    20940.0,   0.1137E+29
3.000000,  0.00,    20945.0,   0.1133E+29
3.000000,  0.00,    20950.0,   0.1132E+29
3.000000,  0.00,    20955.0,   0.1125E+29
3.000000,  0.00,    20960.0,   0.1118E+29
3.000000,  0.00,    20965.0,   0.1119E+29
3.000000,  0.00,    20970.0,   0.1118E+29
3.000000,  0.00,    20975.0,   0.1117E+29
3.000000,  0.00,    20980.0,   0.1117E+29
3.000000,  0.00,    20985.0,   0.1122E+29
3.000000,  0.00,    20990.0,   0.1118E+29
3.000000,  0.00,    20995.0,   0.1117E+29
3.000000,  0.00,    21000.0,   0.1122E+29
3.000000,  0.00,    21005.0,   0.1125E+29
3.000000,  0.00,    21010.0,   0.1123E+29
3.000000,  0.00,    21015.0,   0.1120E+29
3.000000,  0.00,    21020.0,   0.1121E+29
3.000000,  0.00,    21025.0,   0.1123E+29
3.000000,  0.00,    21030.0,   0.1123E+29
3.000000,  0.00,    21035.0,   0.1125E+29
3.000000,  0.00,    21040.0,   0.1124E+29
3.000000,  0.00,    21045.0,   0.1119E+29
3.000000,  0.00,    21050.0,   0.1110E+29
3.000000,  0.00,    21055.0,   0.1110E+29
3.000000,  0.00,    21060.0,   0.1105E+29
3.000000,  0.00,    21065.0,   0.1086E+29
3.000000,  0.00,    21070.0,   0.1091E+29
3.000000,  0.00,    21075.0,   0.1096E+29
3.000000,  0.00,    21080.0,   0.1098E+29
3.000000,  0.00,    21085.0,   0.1092E+29
3.000000,  0.00,    21090.0,   0.1090E+29
3.000000,  0.00,    21095.0,   0.1087E+29
3.000000,  0.00,    21100.0,   0.1082E+29
3.000000,  0.00,    21105.0,   0.1094E+29
3.000000,  0.00,    21110.0,   0.1094E+29
3.000000,  0.00,    21115.0,   0.1090E+29
3.000000,  0.00,    21120.0,   0.1089E+29
3.000000,  0.00,    21125.0,   0.1090E+29
3.000000,  0.00,    21130.0,   0.1086E+29
3.000000,  0.00,    21135.0,   0.1088E+29
3.000000,  0.00,    21140.0,   0.1087E+29
3.000000,  0.00,    21145.0,   0.1083E+29
3.000000,  0.00,    21150.0,   0.1082E+29
3.000000,  0.00,    21155.0,   0.1079E+29
3.000000,  0.00,    21160.0,   0.1079E+29
3.000000,  0.00,    21165.0,   0.1070E+29
3.000000,  0.00,    21170.0,   0.1059E+29
3.000000,  0.00,    21175.0,   0.1073E+29
3.000000,  0.00,    21180.0,   0.1075E+29
3.000000,  0.00,    21185.0,   0.1075E+29
3.000000,  0.00,    21190.0,   0.1077E+29
3.000000,  0.00,    21195.0,   0.1076E+29
3.000000,  0.00,    21200.0,   0.1075E+29
3.000000,  0.00,    21205.0,   0.1073E+29
3.000000,  0.00,    21210.0,   0.1070E+29
3.000000,  0.00,    21215.0,   0.1072E+29
3.000000,  0.00,    21220.0,   0.1078E+29
3.000000,  0.00,    21225.0,   0.1083E+29
3.000000,  0.00,    21230.0,   0.1080E+29
3.000000,  0.00,    21235.0,   0.1083E+29
3.000000,  0.00,    21240.0,   0.1081E+29
3.000000,  0.00,    21245.0,   0.1076E+29
3.000000,  0.00,    21250.0,   0.1077E+29
3.000000,  0.00,    21255.0,   0.1077E+29
3.000000,  0.00,    21260.0,   0.1079E+29
3.000000,  0.00,    21265.0,   0.1076E+29
3.000000,  0.00,    21270.0,   0.1075E+29
3.000000,  0.00,    21275.0,   0.1075E+29
3.000000,  0.00,    21280.0,   0.1072E+29
3.000000,  0.00,    21285.0,   0.1071E+29
3.000000,  0.00,    21290.0,   0.1068E+29
3.000000,  0.00,    21295.0,   0.1067E+29
3.000000,  0.00,    21300.0,   0.1067E+29
3.000000,  0.00,    21305.0,   0.1067E+29
3.000000,  0.00,    21310.0,   0.1066E+29
3.000000,  0.00,    21315.0,   0.1062E+29
3.000000,  0.00,    21320.0,   0.1061E+29
3.000000,  0.00,    21325.0,   0.1056E+29
3.000000,  0.00,    21330.0,   0.1055E+29
3.000000,  0.00,    21335.0,   0.1054E+29
3.000000,  0.00,    21340.0,   0.1052E+29
3.000000,  0.00,    21345.0,   0.1050E+29
3.000000,  0.00,    21350.0,   0.1050E+29
3.000000,  0.00,    21355.0,   0.1049E+29
3.000000,  0.00,    21360.0,   0.1043E+29
3.000000,  0.00,    21365.0,   0.1052E+29
3.000000,  0.00,    21370.0,   0.1053E+29
3.000000,  0.00,    21375.0,   0.1052E+29
3.000000,  0.00,    21380.0,   0.1052E+29
3.000000,  0.00,    21385.0,   0.1053E+29
3.000000,  0.00,    21390.0,   0.1051E+29
3.000000,  0.00,    21395.0,   0.1051E+29
3.000000,  0.00,    21400.0,   0.1054E+29
3.000000,  0.00,    21405.0,   0.1052E+29
3.000000,  0.00,    21410.0,   0.1054E+29
3.000000,  0.00,    21415.0,   0.1054E+29
3.000000,  0.00,    21420.0,   0.1051E+29
3.000000,  0.00,    21425.0,   0.1050E+29
3.000000,  0.00,    21430.0,   0.1047E+29
3.000000,  0.00,    21435.0,   0.1045E+29
3.000000,  0.00,    21440.0,   0.1045E+29
3.000000,  0.00,    21445.0,   0.1042E+29
3.000000,  0.00,    21450.0,   0.1039E+29
3.000000,  0.00,    21455.0,   0.1033E+29
3.000000,  0.00,    21460.0,   0.1031E+29
3.000000,  0.00,    21465.0,   0.1037E+29
3.000000,  0.00,    21470.0,   0.1037E+29
3.000000,  0.00,    21475.0,   0.1034E+29
3.000000,  0.00,    21480.0,   0.1034E+29
3.000000,  0.00,    21485.0,   0.1031E+29
3.000000,  0.00,    21490.0,   0.1023E+29
3.000000,  0.00,    21495.0,   0.1021E+29
3.000000,  0.00,    21500.0,   0.1027E+29
3.000000,  0.00,    21505.0,   0.1031E+29
3.000000,  0.00,    21510.0,   0.1030E+29
3.000000,  0.00,    21515.0,   0.1030E+29
3.000000,  0.00,    21520.0,   0.1029E+29
3.000000,  0.00,    21525.0,   0.1027E+29
3.000000,  0.00,    21530.0,   0.1022E+29
3.000000,  0.00,    21535.0,   0.1023E+29
3.000000,  0.00,    21540.0,   0.1023E+29
3.000000,  0.00,    21545.0,   0.1020E+29
3.000000,  0.00,    21550.0,   0.1020E+29
3.000000,  0.00,    21555.0,   0.1020E+29
3.000000,  0.00,    21560.0,   0.1018E+29
3.000000,  0.00,    21565.0,   0.1014E+29
3.000000,  0.00,    21570.0,   0.1009E+29
3.000000,  0.00,    21575.0,   0.1013E+29
3.000000,  0.00,    21580.0,   0.1016E+29
3.000000,  0.00,    21585.0,   0.1017E+29
3.000000,  0.00,    21590.0,   0.1015E+29
3.000000,  0.00,    21595.0,   0.1014E+29
3.000000,  0.00,    21600.0,   0.1011E+29
3.000000,  0.00,    21605.0,   0.1015E+29
3.000000,  0.00,    21610.0,   0.1016E+29
3.000000,  0.00,    21615.0,   0.1012E+29
3.000000,  0.00,    21620.0,   0.1007E+29
3.000000,  0.00,    21625.0,   0.1008E+29
3.000000,  0.00,    21630.0,   0.1003E+29
3.000000,  0.00,    21635.0,   0.1003E+29
3.000000,  0.00,    21640.0,   0.1006E+29
3.000000,  0.00,    21645.0,   0.1002E+29
3.000000,  0.00,    21650.0,   0.9986E+28
3.000000,  0.00,    21655.0,   0.9895E+28
3.000000,  0.00,    21660.0,   0.9907E+28
3.000000,  0.00,    21665.0,   0.9947E+28
3.000000,  0.00,    21670.0,   0.9893E+28
3.000000,  0.00,    21675.0,   0.9875E+28
3.000000,  0.00,    21680.0,   0.9943E+28
3.000000,  0.00,    21685.0,   0.9990E+28
3.000000,  0.00,    21690.0,   0.1003E+29
3.000000,  0.00,    21695.0,   0.1002E+29
3.000000,  0.00,    21700.0,   0.1002E+29
3.000000,  0.00,    21705.0,   0.1000E+29
3.000000,  0.00,    21710.0,   0.1000E+29
3.000000,  0.00,    21715.0,   0.1005E+29
3.000000,  0.00,    21720.0,   0.1007E+29
3.000000,  0.00,    21725.0,   0.1005E+29
3.000000,  0.00,    21730.0,   0.1002E+29
3.000000,  0.00,    21735.0,   0.9983E+28
3.000000,  0.00,    21740.0,   0.9982E+28
3.000000,  0.00,    21745.0,   0.1001E+29
3.000000,  0.00,    21750.0,   0.9982E+28
3.000000,  0.00,    21755.0,   0.9950E+28
3.000000,  0.00,    21760.0,   0.9893E+28
3.000000,  0.00,    21765.0,   0.9850E+28
3.000000,  0.00,    21770.0,   0.9829E+28
3.000000,  0.00,    21775.0,   0.9808E+28
3.000000,  0.00,    21780.0,   0.9812E+28
3.000000,  0.00,    21785.0,   0.9674E+28
3.000000,  0.00,    21790.0,   0.9613E+28
3.000000,  0.00,    21795.0,   0.9685E+28
3.000000,  0.00,    21800.0,   0.9714E+28
3.000000,  0.00,    21805.0,   0.9759E+28
3.000000,  0.00,    21810.0,   0.9773E+28
3.000000,  0.00,    21815.0,   0.9738E+28
3.000000,  0.00,    21820.0,   0.9677E+28
3.000000,  0.00,    21825.0,   0.9643E+28
3.000000,  0.00,    21830.0,   0.9692E+28
3.000000,  0.00,    21835.0,   0.9745E+28
3.000000,  0.00,    21840.0,   0.9762E+28
3.000000,  0.00,    21845.0,   0.9751E+28
3.000000,  0.00,    21850.0,   0.9727E+28
3.000000,  0.00,    21855.0,   0.9722E+28
3.000000,  0.00,    21860.0,   0.9718E+28
3.000000,  0.00,    21865.0,   0.9704E+28
3.000000,  0.00,    21870.0,   0.9679E+28
3.000000,  0.00,    21875.0,   0.9645E+28
3.000000,  0.00,    21880.0,   0.9585E+28
3.000000,  0.00,    21885.0,   0.9516E+28
3.000000,  0.00,    21890.0,   0.9572E+28
3.000000,  0.00,    21895.0,   0.9589E+28
3.000000,  0.00,    21900.0,   0.9483E+28
3.000000,  0.00,    21905.0,   0.9467E+28
3.000000,  0.00,    21910.0,   0.9574E+28
3.000000,  0.00,    21915.0,   0.9586E+28
3.000000,  0.00,    21920.0,   0.9601E+28
3.000000,  0.00,    21925.0,   0.9608E+28
3.000000,  0.00,    21930.0,   0.9630E+28
3.000000,  0.00,    21935.0,   0.9642E+28
3.000000,  0.00,    21940.0,   0.9628E+28
3.000000,  0.00,    21945.0,   0.9618E+28
3.000000,  0.00,    21950.0,   0.9635E+28
3.000000,  0.00,    21955.0,   0.9647E+28
3.000000,  0.00,    21960.0,   0.9648E+28
3.000000,  0.00,    21965.0,   0.9633E+28
3.000000,  0.00,    21970.0,   0.9613E+28
3.000000,  0.00,    21975.0,   0.9601E+28
3.000000,  0.00,    21980.0,   0.9558E+28
3.000000,  0.00,    21985.0,   0.9537E+28
3.000000,  0.00,    21990.0,   0.9507E+28
3.000000,  0.00,    21995.0,   0.9484E+28
3.000000,  0.00,    22000.0,   0.9496E+28
3.000000,  0.00,    22005.0,   0.9463E+28
3.000000,  0.00,    22010.0,   0.9388E+28
3.000000,  0.00,    22015.0,   0.9431E+28
3.000000,  0.00,    22020.0,   0.9440E+28
3.000000,  0.00,    22025.0,   0.9426E+28
3.000000,  0.00,    22030.0,   0.9394E+28
3.000000,  0.00,    22035.0,   0.9438E+28
3.000000,  0.00,    22040.0,   0.9452E+28
3.000000,  0.00,    22045.0,   0.9439E+28
3.000000,  0.00,    22050.0,   0.9417E+28
3.000000,  0.00,    22055.0,   0.9296E+28
3.000000,  0.00,    22060.0,   0.9164E+28
3.000000,  0.00,    22065.0,   0.9203E+28
3.000000,  0.00,    22070.0,   0.9235E+28
3.000000,  0.00,    22075.0,   0.9299E+28
3.000000,  0.00,    22080.0,   0.9353E+28
3.000000,  0.00,    22085.0,   0.9338E+28
3.000000,  0.00,    22090.0,   0.9262E+28
3.000000,  0.00,    22095.0,   0.9306E+28
3.000000,  0.00,    22100.0,   0.9362E+28
3.000000,  0.00,    22105.0,   0.9394E+28
3.000000,  0.00,    22110.0,   0.9414E+28
3.000000,  0.00,    22115.0,   0.9425E+28
3.000000,  0.00,    22120.0,   0.9431E+28
3.000000,  0.00,    22125.0,   0.9440E+28
3.000000,  0.00,    22130.0,   0.9422E+28
3.000000,  0.00,    22135.0,   0.9406E+28
3.000000,  0.00,    22140.0,   0.9387E+28
3.000000,  0.00,    22145.0,   0.9369E+28
3.000000,  0.00,    22150.0,   0.9352E+28
3.000000,  0.00,    22155.0,   0.9331E+28
3.000000,  0.00,    22160.0,   0.9321E+28
3.000000,  0.00,    22165.0,   0.9298E+28
3.000000,  0.00,    22170.0,   0.9279E+28
3.000000,  0.00,    22175.0,   0.9251E+28
3.000000,  0.00,    22180.0,   0.9231E+28
3.000000,  0.00,    22185.0,   0.9219E+28
3.000000,  0.00,    22190.0,   0.9200E+28
3.000000,  0.00,    22195.0,   0.9178E+28
3.000000,  0.00,    22200.0,   0.9162E+28
3.000000,  0.00,    22205.0,   0.9153E+28
3.000000,  0.00,    22210.0,   0.9123E+28
3.000000,  0.00,    22215.0,   0.9061E+28
3.000000,  0.00,    22220.0,   0.9091E+28
3.000000,  0.00,    22225.0,   0.9147E+28
3.000000,  0.00,    22230.0,   0.9161E+28
3.000000,  0.00,    22235.0,   0.9114E+28
3.000000,  0.00,    22240.0,   0.9077E+28
3.000000,  0.00,    22245.0,   0.9136E+28
3.000000,  0.00,    22250.0,   0.9139E+28
3.000000,  0.00,    22255.0,   0.9152E+28
3.000000,  0.00,    22260.0,   0.9114E+28
3.000000,  0.00,    22265.0,   0.9034E+28
3.000000,  0.00,    22270.0,   0.9052E+28
3.000000,  0.00,    22275.0,   0.9041E+28
3.000000,  0.00,    22280.0,   0.9005E+28
3.000000,  0.00,    22285.0,   0.9041E+28
3.000000,  0.00,    22290.0,   0.9068E+28
3.000000,  0.00,    22295.0,   0.9074E+28
3.000000,  0.00,    22300.0,   0.9049E+28
3.000000,  0.00,    22305.0,   0.9031E+28
3.000000,  0.00,    22310.0,   0.9040E+28
3.000000,  0.00,    22315.0,   0.9001E+28
3.000000,  0.00,    22320.0,   0.9017E+28
3.000000,  0.00,    22325.0,   0.9058E+28
3.000000,  0.00,    22330.0,   0.9054E+28
3.000000,  0.00,    22335.0,   0.9053E+28
3.000000,  0.00,    22340.0,   0.9038E+28
3.000000,  0.00,    22345.0,   0.9024E+28
3.000000,  0.00,    22350.0,   0.8999E+28
3.000000,  0.00,    22355.0,   0.8978E+28
3.000000,  0.00,    22360.0,   0.8966E+28
3.000000,  0.00,    22365.0,   0.8955E+28
